Age,Income,Tenure,MonthlyCharge,Bandwidth_GB_Year
68,67871.48,56.74758,195.0062,4947.739322
33,10547.83,59.22886,127.4601,5590.851555
30,71530.36,49.61348,149.9621,4608.31316
69,2353.03,66.9099,169.9447,5683.50493
33,47612.31,63.63151,159.9642,5626.901599
52,44909.71,53.42523,129.9621,5108.08077
84,20459.07,70.19371,232.652,6457.18973
51,23882.77,54.94221,194.9882,4999.200658
56,61449.42,41.56439,242.6143,3937.196959
30,80803.99,41.95888,219.9902,4103.440109
78,44220.48,69.97129,192.4705,6159.279047
76,38126.77,71.94498,197.484,6879.458804
88,16493.86,60.29081,112.4551,4841.877582
41,24620.49,52.24584,179.9476,4681.487886
42,50973.42,48.62124,184.9785,4625.174903
61,41312.43,63.37746,127.4586,5565.471399
22,82714.05,61.88348,182.4433,6102.523323
25,54215.43,58.31897,150.0208,5326.224652
32,76110.3,62.23239,92.45514,5721.203342
35,42072.37,52.07089,129.9621,5052.845925
82,32833.84,62.00464,169.9741,5243.121015
56,52119.38,52.59552,149.9447,4997.517022
36,58937.05,41.90646,190.127,4499.020965
79,75907.67,45.84636,287.6427,4539.933056
55,66342.21,66.59912,139.965,6176.784118
71,27757.33,54.41265,235.1591,5115.759017
55,81140.88,46.92377,149.9378,4583.54052
53,72581.13,71.45998,144.9889,6754.410408
46,19590.84,52.75072,124.9643,4550.793265
22,8977.52,70.63238,147.4421,6061.485299
30,68520.49,60.69402,179.9476,5419.846646
33,4222.75,60.44201,172.4567,5735.541215
20,6416.11,57.10624,167.4564,5092.967553
67,45924.54,48.05798,255.1336,5307.317588
37,50835.25,53.5035,210.1051,5464.765587
51,11712.45,62.5016,187.656,5902.250031
84,1628.25,65.14224,104.9629,5495.374637
18,38479.29,68.47904,129.9621,6483.815487
32,78103.68,68.83185,179.9476,6070.017248
30,2534.94,60.53095,127.5067,5265.959419
81,10667.51,68.78265,179.9476,5874.548599
39,57201.39,68.98508,159.9512,6176.702519
73,31854.01,59.60106,147.4893,5179.444858
62,3167.88,39.71501,157.4836,3459.851822
48,31739.83,57.90418,124.9607,5447.621158
65,109653.3,71.76063,162.4538,6604.249533
20,34252.86,56.90458,164.9889,5117.065882
89,37475.23,71.57202,202.4433,6201.648856
86,32889.88,48.5611,229.9931,4346.836338
19,54808.33,58.2249,187.4673,5769.871286
60,6362.26,66.58823,137.4616,5672.561903
81,65442.86,61.173,184.9939,5393.762111
79,68626.5,56.29735,197.484,5412.849843
52,62132.48,70.85782,162.4653,6607.644904
59,35848.61,63.52797,207.6094,5768.104658
79,35666.27,68.64269,92.45514,6051.500521
32,84314.93,71.67026,210.1051,6953.434775
29,40364.46,62.47012,172.4579,5588.834646
52,69425.74,71.36862,117.5152,6173.441338
80,96190.74,63.35604,187.6094,5959.251896
50,107720.5,58.43075,92.45514,5319.904812
85,77478.63,50.09435,194.9581,4561.818178
25,73082.67,59.05181,182.4433,5655.241249
41,18621.61,59.84762,194.9882,5413.209537
52,65707.03,68.92748,160.0013,5899.878533
57,15846.96,66.55543,187.6422,5918.425104
44,9669.27,70.90494,194.9581,6370.632284
74,16107.44,50.77358,139.9816,4560.745226
82,80905.43,68.14733,129.9598,6235.95972
40,19425.75,67.62049,149.9707,5919.39345
41,70972.38,57.37651,149.9707,5220.600311
85,52397.9,68.59473,199.9902,6749.102107
82,11807.8,51.40304,162.447,4835.577166
42,29552.09,68.78714,92.45514,6246.215724
88,23239.53,62.30113,169.9447,5352.201748
65,65242.66,57.63584,152.4798,5025.121526
50,72431.08,53.36122,175.1331,4855.947409
83,36319.34,63.47441,192.4705,5733.683956
31,7108.46,66.31026,149.989,5941.885851
62,26974.35,51.68219,174.9755,4671.903355
89,26110.4,71.44166,149.9447,6480.587744
62,35176.64,70.82444,164.9715,6551.009938
62,27568.88,67.76809,114.9728,5676.566637
72,46457.36,56.41476,194.9581,5013.697903
54,2584.6,62.13301,222.6326,6183.792283
79,41295.47,71.16551,117.472,5962.571357
49,67763,68.04429,127.4586,5972.690077
66,71013.32,56.01076,154.9755,5396.171943
32,36339.45,49.85906,125.0073,4502.462771
81,100608.2,39.32461,192.4567,3352.072435
45,13471.14,68.526,139.9875,6335.675334
37,35274.36,65.36086,169.9447,5723.066248
46,22487.36,51.80639,147.4893,4454.649814
46,57318.2,66.34362,137.4698,6016.804026
82,29701.43,48.28818,252.6378,4492.45352
62,80719.57,36.82387,210.1518,3749.327724
61,6998.45,62.76892,142.4526,5881.167892
83,26545.33,55.55865,117.4392,5126.88947
75,22189.51,62.70376,187.6094,5983.767972
36,36690.66,65.25844,127.475,5644.976125
66,27129.17,50.43597,149.9845,4503.081003
47,8244.17,61.77813,120.0035,5532.170372
38,26759.89,65.03892,262.6106,6018.077107
60,49740.72,50.89092,175.1331,4620.749694
36,21749.65,67.40315,127.4601,6076.159311
83,69131.11,56.45799,182.4538,4894.14385
74,40818.2,70.27281,137.4392,5924.003898
72,22300.51,41.74273,157.4836,3716.351124
39,4003.56,64.92325,139.983,6071.410686
51,32964.97,58.76049,159.9942,5246.927502
53,46153.23,48.09099,127.482,4036.529834
39,135166.6,60.49976,144.9607,5122.387687
34,27296.2,59.84496,139.9678,5323.572726
46,30286.85,69.74808,127.4958,5997.124075
44,23083.74,63.90452,182.4433,6165.207912
56,5896.69,58.40109,255.1198,5925.343914
46,80782.53,71.52133,192.4705,6185.77752
43,27476.28,58.55948,147.4783,5138.564566
42,24214.43,64.1725,139.9875,5927.225005
46,59939.02,38.8517,157.4836,3462.288487
25,50315.17,68.41518,127.4958,5925.975679
72,44435.09,67.14449,179.9476,5687.54248
47,51383.17,66.97927,197.4876,6035.036634
65,8935.81,65.98685,194.9581,5820.96516
59,49954.4,46.58138,129.9621,4585.928895
21,50275.96,63.13521,197.6288,5845.877831
51,27251.15,58.172,174.9618,5421.452894
89,35072.27,68.3119,197.484,6446.795599
75,41697.74,71.25643,179.9476,6106.984548
44,6551.34,57.89761,182.4538,5139.969727
40,32935.41,60.89154,210.127,5673.309041
26,48000.45,48.3857,149.9741,4724.312922
54,43154.85,71.95713,222.6362,6493.121834
36,4959.61,67.08693,270.1604,6786.879873
89,13473.99,65.13005,210.1051,6493.208909
33,49102.56,61.73523,217.484,5595.740821
35,28813.13,71.81426,162.5119,6382.61699
42,29311.02,49.20927,129.995,4417.033945
38,6210.83,64.88531,182.447,5640.266565
21,57717.41,40.24973,222.6609,4090.94433
61,72298.05,69.97649,212.6415,6737.558934
53,23353.6,58.34647,184.9853,5194.643427
87,28679.37,42.34953,167.4564,3592.529146
30,37073.43,57.11409,147.4893,4911.224326
42,140367.2,54.37108,160.0122,4824.624209
35,63599.94,64.26648,229.9931,5831.696572
31,31551.04,69.13737,242.6326,6481.198108
20,52730.55,46.24205,225.1457,5116.648865
58,20514.4,54.26571,164.9785,5274.06662
49,12938.03,59.31818,139.983,5517.787412
27,36283.34,69.33555,144.9607,5906.432884
39,14128.58,63.17917,210.1051,6265.527896
61,7297.34,60.45619,232.624,5921.781561
74,20755.29,55.68371,127.4887,4929.748542
61,11720.53,38.06839,124.9935,3185.817507
57,20907.94,57.70698,212.6557,5331.810673
73,6511.56,44.60467,270.1604,4868.722454
51,55582.52,71.28653,142.4827,6597.676726
22,93551.94,71.37419,187.6422,6475.070027
78,45433.92,62.02081,169.9447,5300.449639
44,63843.19,67.98776,139.9816,6207.251325
54,46463.47,50.52613,220.1323,4711.946736
52,70140.91,61.00511,169.9928,5210.641825
45,8589.52,59.93377,167.4564,5088.760007
66,14528.18,61.0006,162.5005,5544.892096
40,30577.74,66.7755,172.4579,5967.112269
32,12687.99,69.31336,114.9658,6222.228467
62,38931.97,61.67106,255.1336,6209.128682
51,49285.68,60.1778,102.4746,5109.486658
23,38821.95,64.36371,134.9509,5534.204852
48,18037.76,67.71776,149.9378,6279.520379
62,65783.84,67.70719,139.9349,6285.15592
59,60463.81,59.71984,149.9707,5322.807337
31,50599.12,67.75523,159.9794,6479.599891
86,46164.49,56.26602,104.9643,4936.469796
41,13317.33,62.65179,242.6143,5859.880253
30,90857.99,66.20027,140.0049,5680.91898
56,45556.59,49.26352,169.9671,4543.502908
28,41695.97,59.3332,149.9928,5504.260765
38,13069.94,69.54666,159.9349,6101.070814
71,113095,54.16378,245.1283,5507.49448
29,29827.09,60.69643,172.4848,5469.377243
30,102928.6,66.67317,187.6094,6503.605593
64,45278.46,45.80397,200.1323,4798.084751
67,66644.71,58.2078,169.9928,4932.256357
24,40098.08,62.98803,192.4705,5620.276365
83,15931.18,67.50861,262.6106,6119.953747
76,51865.58,67.96418,174.9618,5971.644344
55,32893,71.4869,179.9656,6006.935704
64,14780,66.63268,184.9853,5960.671631
62,19652.74,70.43313,172.4871,6235.847135
30,20108.49,46.98814,147.4783,4089.200279
52,20014.25,70.69978,149.9447,6463.270745
20,19288.37,61.12405,192.4567,5451.33929
56,22409.74,61.4665,127.4601,5729.575543
27,73031.71,56.77763,102.4746,4909.571736
59,35215.76,58.6688,255.1417,5382.024213
39,17571.8,54.67568,200.1323,5467.571494
56,19256.41,51.11345,157.4698,4271.0951
84,68825.55,63.07329,162.5007,5608.639508
80,8774.81,66.81169,172.4579,5824.416954
22,26532.74,57.69575,197.484,5888.954237
63,42849.02,63.91757,192.4705,5620.075514
69,30712.74,69.88681,132.4798,6537.94242
54,27636.12,68.53085,235.1555,6809.432261
74,69230.08,67.54816,210.138,6115.858738
42,11287.26,70.1175,230.1051,6349.139653
28,13554.79,43.45813,184.9496,4408.149328
66,55164.8,70.06451,204.961,6197.953836
37,22588.94,57.22556,149.9915,5073.83646
35,12521.22,56.45798,210.138,5380.320825
86,72032.69,57.47194,154.9618,5447.340664
66,85921.6,64.57182,235.1591,5933.787702
23,57725.74,66.49211,149.9378,6528.05337
27,23785.52,68.69674,179.9476,6054.623559
40,31402.9,58.30226,149.9845,5144.345915
21,13893.6,62.43485,252.624,5848.614354
37,34261.92,68.12367,184.9797,6597.155039
64,93970.75,61.20291,149.9915,5301.140786
46,12421.16,48.89289,212.6228,5194.247313
52,33004.61,62.17828,104.9923,5314.541588
63,26828.46,51.05765,139.9678,4430.640106
37,11096.39,61.41766,172.4404,5876.66853
58,14493.87,66.80803,192.4567,5679.413102
45,28431.85,67.78586,104.9923,5766.181037
81,44732.75,61.49459,129.995,5265.014414
67,31304.23,50.27485,192.4885,4345.452904
51,18078.02,54.55234,212.6415,5561.852852
20,13642.51,68.67008,152.4624,6507.865826
71,36271.6,62.03084,245.1457,5829.643329
60,27715.71,55.591,127.4738,5192.718983
40,45203.76,71.98828,162.4713,6304.569466
36,35138,61.70653,137.4616,5351.253775
86,28883.86,68.23146,159.9349,5835.931989
43,26157.03,57.33546,159.9794,5658.119795
87,32134.66,41.93,117.4858,3621.670599
32,19360.56,42.73824,202.65,4710.736343
38,43560.75,47.46129,139.9349,4750.23799
88,22016.87,61.70332,190.1737,5622.295605
42,73585.2,45.6406,210.1051,4810.343275
23,13419.4,70.54929,232.624,6842.591894
44,131421.6,71.26299,182.4433,6716.643947
48,58634.05,49.19922,179.9794,4459.144157
49,25377.86,68.59441,214.9663,6153.244903
28,73871.69,36.88048,182.4538,3531.898755
51,42176.36,63.86048,192.4567,5460.847751
40,13479.83,68.36284,104.9629,5918.039284
24,12826.8,66.03197,207.4811,6005.171652
22,34128.52,38.01787,139.965,3953.160859
62,5841.81,55.13723,137.4872,4676.604059
48,44510.61,65.61344,184.9963,5921.940703
41,53710.01,54.79873,114.9728,4703.453548
57,27210.96,45.91152,117.4686,4522.635377
84,4850.34,47.56294,152.466,4149.007278
34,51855.3,59.36326,149.9845,5374.093177
64,7194.85,54.79811,182.4762,4769.664836
51,21397.92,66.8679,287.6427,6261.840951
67,28885.46,62.83739,117.4392,5744.96728
27,47100.05,54.41951,149.9621,4950.374878
73,72477.17,64.54829,152.4579,6075.403261
37,18685.16,65.52483,287.6427,6351.617139
85,43345.6,63.94696,207.6386,5742.088036
36,23960.61,55.505,149.9598,4885.896119
18,12435.87,64.38615,127.4421,5980.119936
77,149891.1,56.51219,265.147,5203.296804
47,11319.52,47.11262,172.4404,4733.327376
71,40647.66,63.50859,152.4798,5517.434596
28,18620.96,67.61562,159.965,5852.816544
32,27601.96,71.24628,182.4538,6211.505298
35,33350.91,52.53836,220.1149,5431.77178
36,20069.25,58.13967,152.4579,5624.550489
49,38524.15,41.27155,179.9656,3550.827248
28,86463.61,61.91437,147.4421,5392.876359
43,33465.9,71.78213,159.9642,6339.798083
35,37419.19,51.74735,184.961,5181.433033
70,37394.14,67.16748,162.4608,6185.878482
42,52101.8,49.75092,134.9801,4387.374407
78,52128.79,65.86516,242.6143,5948.573891
32,12018.73,46.86241,182.4608,4346.289268
43,35583.03,65.40232,162.4818,5845.199618
26,14472.75,64.58418,169.9378,5619.82827
37,38040.43,53.08332,194.9699,4823.231075
18,44455.34,71.91339,184.9496,6957.206381
69,20507.78,67.25763,149.9483,5691.423795
25,22427.56,58.50824,149.9621,5214.115508
73,19839.22,71.4622,172.5104,6104.609294
33,66681.76,70.67499,142.4526,6682.345453
85,126992.3,60.51117,194.9882,5230.965245
29,19153.42,45.25561,114.9728,3847.783663
18,9037.43,64.22099,149.9845,5845.299468
55,9005.1,70.2187,144.9607,5866.278162
83,2842.64,47.81985,184.967,4262.753521
37,29952.37,68.28659,112.4551,5633.460754
87,50722.81,71.5701,187.656,6328.049165
52,26270.48,59.14141,232.6378,5940.651428
72,34995.55,58.12044,240.1149,5292.78252
28,6057.28,64.28134,210.127,5975.890408
64,53254.75,65.2394,242.6326,5961.257871
20,13880.01,65.31873,222.65,6125.213003
32,16592.28,54.12731,252.6378,5165.616078
33,39381.88,40.73055,204.9496,3847.123645
62,41287.82,64.98884,152.4579,6116.781073
63,15263.96,71.74549,147.4783,6122.640412
76,32724.83,65.9436,182.4762,5787.413462
31,19773.15,51.54301,172.4885,4950.103922
23,2842.85,71.13061,137.5165,6104.598627
86,11050.03,62.4021,149.9741,5737.637102
33,64328,66.17677,159.965,5923.952015
32,49486.67,66.81622,235.1417,6551.623181
86,74086.17,47.65766,252.624,4439.207305
67,27898,66.01153,222.6281,6398.595369
37,6556.37,64.62103,227.4754,5748.202465
62,76812.26,65.64436,105.011,5455.249378
58,8091.47,61.91633,94.97283,5531.341307
43,42589.53,58.97078,197.6288,5510.361577
69,6137.14,65.45503,112.4844,5430.052321
89,40648.31,66.36071,187.5139,5893.164803
57,27832.81,69.91714,222.6609,6373.012781
29,28282.29,49.86477,242.6143,4798.189466
34,39933.37,41.3275,287.6427,4147.013836
78,12246,56.5003,222.6281,5722.608267
21,43915.04,57.55841,179.9476,5130.859668
69,24650.65,65.26459,222.6143,6280.796851
84,52506.62,68.01321,190.1599,6024.552428
22,73611.46,69.05044,104.9629,6064.179779
77,41756.12,68.90605,257.6513,6904.05739
73,6034.69,70.33871,124.9643,5718.68358
79,6249.7,59.27052,245.1283,5899.700912
37,61425.51,36.88134,232.6378,4180.404092
81,28379.08,58.42671,182.4653,5018.922157
44,31722.2,70.11539,92.45514,6348.492212
86,6757.33,50.97055,174.9744,4778.620483
87,22635.96,70.54541,149.9378,6568.053155
24,4035.91,62.91776,139.9568,5507.18923
31,25263.19,55.10455,262.6106,5274.080857
83,12860.97,70.39347,220.1478,6266.666067
49,18911.43,45.10633,222.6143,4710.915257
78,48688.3,62.23238,172.4579,5439.486404
59,80149.29,56.98279,257.6549,5381.845958
43,99932.29,56.84758,117.4858,5004.513585
22,28516.89,49.59993,169.9447,4480.828708
68,112837.8,70.50302,137.4686,6057.265464
35,25405.05,57.89585,182.447,5128.90263
51,40225.9,63.58391,130.0064,5604.547333
86,55580.57,51.08011,124.9781,4148.090988
46,13801.14,53.79471,142.5007,5181.030493
51,61269.37,53.06052,242.6435,4967.50972
76,62939.99,62.96952,179.9476,5476.19566
41,28238.85,62.55541,147.4564,5812.466707
80,31450.16,68.31311,262.6106,6210.2238
19,106084.8,64.12593,190.1737,5999.971412
66,16210.46,59.39367,174.9919,5339.490928
66,35965.27,63.98562,160.0013,5449.052305
41,9789.41,55.58159,124.9643,4665.934869
51,76095.68,52.21545,147.4893,4533.343418
32,90706.26,53.61209,117.4392,5134.60308
27,29228.14,50.54849,147.4783,4452.333316
46,43736.4,62.33818,190.127,6201.935276
45,7071.85,67.2599,117.4392,6210.252604
28,72549.36,54.396,229.9931,5189.736525
89,54872.48,54.53013,152.4907,4745.853799
57,65558.44,40.32467,182.4676,3629.658181
52,19533.16,67.58811,222.65,6144.675099
66,52985.04,52.0997,159.9656,4878.10553
51,36262.17,70.02925,230.1051,6359.455223
20,29599.71,62.2937,242.6281,5896.135561
65,28276.68,69.97639,204.9634,6188.586368
83,16263.98,56.09767,129.9621,5286.98629
73,41055.8,48.92659,174.9882,4888.511162
69,138155.7,64.90171,117.4392,5975.364608
67,43750.86,52.36016,152.466,4505.46376
42,14578.27,47.24188,242.6143,4694.576597
51,44318.03,49.88118,124.9935,4361.159098
32,38806.49,51.39351,162.5007,4668.189279
81,16134.75,64.33331,159.9942,5656.693914
89,24417.9,58.06953,182.4608,5026.193308
77,21887.88,55.29166,149.9378,5310.127657
79,15231.77,68.82747,182.4538,5920.786804
59,44808.02,68.26584,179.9656,5729.894172
81,89310.12,58.42342,134.9509,4805.808191
28,34629.11,50.84495,147.4738,4495.259979
30,18998.58,63.87305,159.9512,5633.418217
62,12154.87,43.18866,184.9634,4556.395722
43,34164.73,64.2522,159.9642,5722.812198
56,11397.14,48.79391,139.965,4663.083428
29,63363.51,51.54883,139.9349,5022.316317
52,64756.4,70.24032,144.9607,5847.100806
30,17666.42,66.8616,159.9794,6286.517671
47,12116.02,43.2029,139.9349,4326.507187
72,17974.85,48.36469,129.9598,4565.513222
80,32843.32,46.39161,147.4893,3951.00192
70,27246.52,65.51344,207.4811,5850.927531
70,50998.03,70.74092,162.4827,6190.252926
18,44682.25,51.04299,257.6549,5322.906337
24,47522.52,69.78016,190.127,6744.437459
80,35866.89,59.99904,255.1198,5885.235129
62,23498.57,58.50038,194.9882,5264.752684
27,42924.08,65.84668,124.9607,5951.771265
79,12434.17,47.40865,210.1563,4467.334158
68,5512.35,64.91404,107.4958,5921.680845
28,4241.63,69.27282,210.1051,6708.539556
37,11320.55,62.20392,174.9768,5936.572086
20,8985.14,63.07037,235.1372,6316.02224
85,39270.14,41.54053,179.9794,3710.298126
72,6527.16,55.27064,144.9607,4606.446472
59,22445.76,48.00544,162.4653,4794.505137
58,123006.6,70.84337,265.147,6392.803419
68,43854.96,70.14056,222.6326,6662.597959
60,33554.51,68.53399,194.9744,5971.766968
86,34511.01,67.8068,257.6513,6677.609286
81,46320.17,69.18745,149.989,6013.704356
67,39372.66,70.40235,200.1185,6583.556553
36,15625.8,58.17786,159.9942,5515.361269
53,73918.19,55.78075,79.97886,4638.5867260000005
77,57201.64,68.9214,179.9476,5785.96133
62,32213.28,70.33868,255.1336,6933.85068
76,28039.99,70.27195,217.484,6215.809536
85,64849.52,55.57772,137.4616,4749.988334
31,6814.71,62.77522,209.9931,6413.177133
25,12097.74,48.98259,157.4836,4361.243355
76,21066.44,45.75966,200.1323,4646.487467
76,23274.77,55.16171,159.9875,4581.646496
70,25666.63,67.70405,187.6094,6348.304776
26,159532.5,58.58252,157.4836,5062.276295
61,23595.65,63.78532,152.4555,6133.741768
89,14731.91,39.52545,124.9607,3807.283723
83,30885.95,63.83787,164.9785,6274.202037
62,47333.98,71.12765,164.9647,6674.831266
43,20496.34,54.23761,139.9678,4865.394915
57,51151.76,61.08796,174.9699,5765.465884
62,33446.77,69.63521,172.5104,5929.405615
68,17235.3,51.35655,230.1051,4819.017885
40,48168.63,62.71297,149.9447,5878.97721
55,56225.75,65.40394,132.5127,5868.925353
59,63841.07,46.68593,192.4404,4200.226885
60,45913.33,67.5017,275.1336,6263.672907
35,25010.43,58.69071,104.9923,5228.370034
68,35053.31,67.71293,142.5156,5983.810886
60,69158.18,60.96912,125.0073,5228.641848
27,16276.54,59.9904,229.9931,5569.122833
33,43895.22,64.94053,222.6609,6060.196481
75,31570.14,51.38074,107.482,4616.664022
37,58783.8,60.12954,119.9568,5789.007701
56,42369.14,52.95931,162.4827,4666.095949
68,18386.57,70.28492,217.484,6212.316389
30,28791.24,46.076,92.5018,4044.807347
83,63881.41,70.45268,117.4686,6273.600277
64,52153.53,62.86179,204.961,5675.905105
89,33067.37,68.3486,172.4579,5843.001421
84,15763.55,68.04513,134.9509,5645.924053
80,47832.37,51.19372,94.97283,4734.546819
69,43374.14,63.20163,162.4608,5921.944651
42,90756.87,65.50762,242.6281,6056.561962
70,7172.86,71.805,172.4885,6626.316041
29,98425.53,63.83868,137.4684,5585.510396
43,72214.56,71.97382,142.4526,6833.821068
78,26077.57,51.68157,119.9568,4822.96735
49,25371.48,68.67656,212.6228,6836.227251
72,107804.6,67.72471,117.4686,6168.427344
76,22875.95,66.21743,245.132,6013.898703
53,37808.3,66.29727,149.9778,5766.157948
54,42630.35,51.67996,162.497,4987.58141
79,22192.77,70.11749,139.983,6273.515792
41,21874.98,63.25715,209.9931,6286.671937
57,14636.41,55.36779,127.4601,5205.865095
21,63870.16,70.42914,207.4811,6383.577895
41,67694.49,61.35472,169.9447,5367.181608
84,64140.04,67.08536,182.4608,5842.892958
72,65966.95,47.59384,137.4686,3992.381842
76,9880.38,64.77844,252.6378,5863.301733
25,37513.71,69.22361,127.4421,6353.540649
80,44608.56,65.97991,200.1652,5897.274439
65,61583.24,68.78508,139.9349,6285.801266
23,66612.08,46.38121,107.4806,4278.637138
19,11609.18,40.80483,162.4653,4397.21741
42,37588.44,50.98888,212.6228,5301.26466
74,72753.32,66.19976,229.9931,5913.740403
25,150264.3,46.77244,127.4586,4339.192341
32,12226.89,38.64796,187.4847,3798.942746
48,83831.61,58.3401,172.4624,5172.422992
73,49768.03,51.74095,232.624,5168.330032
24,56969.75,51.91699,187.4847,4820.053166
78,49914.94,52.66362,119.9897,4648.186854
33,35214.65,65.09341,225.1457,6587.881944
55,70752.94,60.19463,152.4555,5736.061108
51,33733.53,66.98322,172.5104,5922.812261
82,28028.85,54.51932,179.9476,4887.271461
76,83600.69,57.67058,182.4653,5034.929065
20,19345.8,67.86253,220.1323,6196.873658
40,54364.66,63.90801,162.4689,5627.198878
30,8930.13,69.59294,190.127,6818.04834
69,83444.23,48.04631,245.1457,4889.562199
75,29611.97,58.17852,255.1336,5849.55113
29,41443.63,54.06378,235.1884,5249.77275
43,59563.85,58.08347,232.624,5724.812194
84,33883.79,67.44709,194.9525,6277.155334
54,60703.43,51.47333,164.9853,5072.473187
82,43826.83,69.22859,225.132,6746.802832
49,10937.24,60.15609,149.9598,5368.229398
38,11991.16,60.49719,222.6362,5559.5235
66,101307,67.86978,154.9618,6364.89034
26,14808.26,53.62757,267.6647,5254.650966
40,44406.69,68.36641,92.48802,5665.272905
20,36004.39,66.57411,119.9897,5871.273948
20,6733.76,65.9999,112.4844,5604.566058
39,11391.52,62.08636,210.1051,6253.824131
59,126572.7,70.99802,172.4871,6369.806909
47,16834.95,66.49538,179.9794,5910.417848
42,33146.51,56.53633,114.9838,4814.158709
37,32947.81,45.69588,159.9642,4267.319291
74,18809.09,67.56344,255.1198,6555.502175
89,46337.92,65.84526,167.4847,6192.473684
50,66604.21,68.90677,184.9963,6232.28589
42,15872.42,66.78392,194.9581,6023.253234
35,65755.81,66.78484,114.9509,6024.452028
55,50217.94,67.50379,157.4698,5730.433744
25,15611.4,60.58684,127.4586,5409.545415
75,75249.62,44.79567,107.4958,4157.920412
80,20901.9,66.1916,149.9483,5613.310447
79,24023.55,62.4919,139.965,5863.981501
46,19367.71,58.52641,129.9483,5479.424336
36,59084.69,57.7475,179.9476,5097.174241
25,47909.98,58.94262,127.4601,5562.842119
61,41983.7,64.51973,275.1336,6016.058199
26,22514.47,40.82315,197.6288,4017.55183
63,20189.82,52.15024,200.1465,4899.562179
39,94246.4,60.49154,190.127,5934.168034
22,16648.35,67.98943,240.1149,6234.573082
60,24024.91,53.32394,114.9509,4839.528738
40,23375.97,71.09348,129.9483,6545.083981
78,16647.06,60.24235,182.4676,5469.880413
76,42411.01,50.69374,232.624,5165.041808
58,15635.34,63.36271,187.6094,6078.982231
42,105745.6,47.3962,214.9525,4235.297978
40,8434.43,66.64396,107.4806,5883.186087
52,13933.32,60.57969,159.983,5228.606985
23,26214.55,55.97831,182.4762,5093.145531
57,48074.79,70.68617,147.4783,6024.728963
51,13269.12,58.73351,149.9378,5625.88893
38,42215.28,71.51635,172.4567,6667.408481
75,41305.22,48.77002,169.9671,4420.056022
46,22585.74,68.34459,210.127,6356.677859
73,36841.04,61.27787,232.6228,5676.244141
26,20522.76,65.63224,164.967,6205.739711
69,28900.26,63.08151,112.4551,5163.620396
51,30820.29,42.01957,152.4798,3976.166899
75,35671.63,65.68687,169.9741,5629.354953
50,45042.86,60.14219,165.0182,5526.132591
81,24225.45,47.94936,179.9794,4073.89846
20,11079.6,68.22138,152.5022,6097.873428
37,66230.63,39.97152,137.4392,3710.175331
19,15231.39,64.87596,240.1149,5989.298293
50,22476.44,50.53589,172.4733,4580.300146
21,25888.53,60.95525,149.9741,5739.842827
76,41753.09,67.21909,265.1283,6255.953775
54,18124.5,48.87162,152.4884,4648.662738
62,43293.26,70.28113,127.4958,5998.410517
22,8214.65,47.16189,172.4624,4464.887759
83,28019.03,65.2185,129.9483,5998.804194
51,34919.71,39.70805,187.4811,4290.116592
72,19056.07,66.33852,204.9634,5883.826226
84,16602.2,58.2471,247.6647,5856.498648
44,22549.82,68.4249,117.4392,6308.988621
40,17078.58,61.16472,129.9621,5826.881326
68,59261.2,59.9106,159.9476,5572.923222
35,3938.24,55.24136,117.472,4818.30969
71,13824.18,67.69161,194.9882,5947.501922
48,46769.27,59.0652,147.4783,5081.322485
89,34534.92,62.58001,182.4538,5390.61261
24,19228.8,69.0717,162.5299,6286.518729
61,37028.57,68.55021,137.4616,6014.752174
75,4522.89,69.06918,175.1331,6108.111467
84,7878.24,53.89174,159.9349,4729.092575
64,83910.59,60.1541,124.9643,4882.901543
46,20327.16,53.79108,112.4551,4529.292662
73,14181.4,57.16367,265.1283,5333.247037
69,84009.73,63.71108,242.6326,5788.852546
61,68395.96,64.62702,162.4538,6172.259045
38,33780.14,50.02645,240.1149,4693.998061
22,16804.27,58.08952,137.4392,5073.712257
85,66183.72,70.67844,245.1457,6553.877499
86,7564.31,69.6864,149.9483,5865.479279
87,27615.28,70.74838,117.4835,5936.910583
26,50930.19,64.07652,230.1051,5998.967483
32,42635.51,41.6814,187.6094,4463.792034
31,12734.05,68.51142,204.961,6257.08697
41,58162.66,61.60969,187.6422,5596.424346
52,28613.3,55.39854,242.6143,5114.637099
65,42953.62,71.77654,240.1149,6434.683847
24,85647.87,71.88568,149.9621,6282.728539
52,58120.56,71.44783,172.5104,6203.0679040000005
81,24835.35,67.99043,207.4811,6218.7988
79,113254.1,63.25754,149.9621,5487.786212
71,29226.84,49.39534,165.0182,4652.792551
30,26412.67,55.63139,149.9483,4819.60719
25,61257,71.12548,159.983,6386.654255
31,44622.42,63.48369,152.4798,5677.324438
43,65548.03,65.13371,129.9483,5999.863942
30,117867.2,71.48941,137.4684,6233.66124
36,23994.35,44.03142,242.6106,4839.958124
39,23441.22,60.77973,200.1185,5917.686828
32,61649.66,60.06981,152.4555,5934.44869
65,11404.4,65.61856,169.9447,5761.002305
70,25213.39,65.25094,212.6415,6236.771039
40,25977.73,53.19577,182.49,4890.236009
27,43778.76,54.55457,162.4713,4826.3573
86,6550.77,69.66502,92.45514,6307.09359
45,51257.19,43.51853,79.97886,3783.214553
89,68319.38,69.60418,134.9509,5695.706857
75,1785.94,70.66353,230.1051,6316.470196
31,30153.27,55.31399,242.6143,5408.322311
