"","Churn","Techie","Phone","Multiple","OnlineBackup","DeviceProtection","StreamingTV","StreamingMovies","Tenure","ContractMonth-to-month","ContractOne year","ContractTwo Year","InternetServiceDSL","InternetServiceFiber Optic","InternetServiceNone","PaymentMethodBank Transfer(automatic)","PaymentMethodCredit Card (automatic)","PaymentMethodElectronic Check","PaymentMethodMailed Check"
"911","No",0,1,0,0,0,1,0,3.063806,1,0,0,0,0,1,0,0,1,0
"912","No",0,1,1,1,0,0,0,10.61246,0,1,0,0,1,0,0,1,0,0
"913","No",0,1,0,0,0,0,0,14.28503,1,0,0,0,1,0,0,1,0,0
"914","Yes",0,1,1,1,0,1,1,6.588658,1,0,0,1,0,0,0,1,0,0
"915","No",0,1,0,0,0,0,0,16.64412,1,0,0,0,1,0,0,0,1,0
"916","Yes",0,1,0,1,0,1,1,4.46492,1,0,0,0,1,0,0,1,0,0
"917","No",0,1,1,1,0,0,0,4.219362,0,1,0,0,1,0,0,0,1,0
"918","No",0,1,1,0,1,0,1,2.323179,0,1,0,1,0,0,0,1,0,0
"919","Yes",1,1,1,1,1,0,0,10.48384,1,0,0,1,0,0,1,0,0,0
"920","Yes",0,1,0,1,1,1,1,1.999262,0,0,1,0,1,0,1,0,0,0
"921","No",0,1,1,1,1,0,1,4.685087,0,1,0,0,1,0,1,0,0,0
"922","No",0,1,1,0,1,0,1,15.75222,1,0,0,0,1,0,0,0,0,1
"923","No",0,1,0,0,1,0,1,3.407577,0,0,1,0,0,1,1,0,0,0
"924","Yes",0,1,0,0,0,1,1,9.651306,1,0,0,1,0,0,0,0,1,0
"925","Yes",0,0,1,1,1,0,1,15.13225,1,0,0,1,0,0,0,0,1,0
"926","No",0,1,0,1,0,0,0,11.42868,1,0,0,1,0,0,1,0,0,0
"927","No",0,1,1,0,1,0,1,5.506063,0,0,1,0,1,0,0,0,0,1
"928","No",0,1,1,0,1,1,0,9.312734,0,0,1,0,0,1,1,0,0,0
"929","No",0,1,0,0,1,0,0,6.033703,1,0,0,0,0,1,0,0,1,0
"930","No",0,1,0,0,1,0,0,1.90586,0,0,1,0,1,0,1,0,0,0
"931","Yes",0,0,1,1,1,1,1,21.39532,0,0,1,1,0,0,0,0,1,0
"932","No",0,1,1,1,0,1,0,2.628926,0,1,0,0,0,1,0,0,1,0
"933","Yes",0,1,1,0,1,0,1,8.696148,0,1,0,1,0,0,0,0,1,0
"934","No",0,1,1,1,1,1,0,13.21887,0,0,1,0,1,0,1,0,0,0
"935","Yes",0,1,1,0,0,0,0,6.386027,1,0,0,1,0,0,0,0,1,0
"936","Yes",1,1,1,1,1,0,1,5.976743,0,0,1,1,0,0,1,0,0,0
"937","No",0,1,1,0,0,0,0,6.088456,0,0,1,0,1,0,0,1,0,0
"938","Yes",0,1,1,0,0,1,1,7.579944,0,0,1,0,0,1,1,0,0,0
"939","Yes",1,1,1,1,1,0,1,6.913925,0,1,0,1,0,0,0,0,1,0
"940","Yes",0,1,0,1,0,0,1,8.71167,1,0,0,0,0,1,0,0,0,1
"941","No",0,1,0,0,0,0,0,9.525184,0,1,0,0,0,1,0,0,1,0
"942","Yes",0,1,0,0,1,0,1,5.695207,1,0,0,1,0,0,0,0,0,1
"943","Yes",0,1,1,1,1,0,1,15.1631,1,0,0,0,1,0,1,0,0,0
"944","Yes",0,1,1,0,1,0,1,5.124495,1,0,0,0,1,0,1,0,0,0
"945","No",0,1,1,1,1,0,0,3.384599,1,0,0,0,0,1,0,0,1,0
"946","Yes",0,1,1,1,0,0,1,6.398242,1,0,0,1,0,0,0,1,0,0
"947","Yes",0,1,1,1,1,1,0,6.495239,1,0,0,1,0,0,0,0,1,0
"948","No",1,1,0,1,0,1,0,6.597117,0,0,1,1,0,0,0,1,0,0
"949","No",0,1,1,0,1,0,0,20.16597,0,0,1,0,1,0,0,0,0,1
"950","Yes",1,1,0,0,1,1,0,6.193832,1,0,0,0,1,0,0,0,1,0
"951","Yes",0,0,0,1,0,1,1,5.516053,1,0,0,0,1,0,1,0,0,0
"952","No",0,1,1,0,0,1,1,14.13869,0,0,1,0,1,0,0,0,1,0
"953","Yes",0,1,1,1,1,1,1,3.179833,0,0,1,0,1,0,0,0,1,0
"954","No",0,1,1,1,1,0,0,8.91671,0,1,0,0,1,0,0,0,1,0
"955","Yes",0,1,1,1,1,0,1,2.184299,0,0,1,0,0,1,0,0,1,0
"956","No",0,1,0,1,0,0,0,12.27603,1,0,0,0,0,1,0,1,0,0
"957","No",0,1,0,1,0,0,1,6.214633,1,0,0,0,1,0,0,0,1,0
"958","Yes",0,1,1,1,0,0,1,10.17149,0,1,0,0,1,0,0,0,0,1
"959","Yes",0,1,1,1,1,1,1,8.05975,1,0,0,1,0,0,1,0,0,0
"960","No",0,1,1,1,1,0,0,2.348386,1,0,0,1,0,0,0,0,1,0
"961","Yes",0,1,1,0,0,1,1,14.74826,0,1,0,1,0,0,0,0,1,0
"962","Yes",0,1,1,0,0,1,1,8.930383,1,0,0,0,1,0,0,1,0,0
"963","No",0,1,0,1,0,0,0,2.63695,0,0,1,0,1,0,0,0,0,1
"964","No",0,1,0,1,0,0,1,16.60248,1,0,0,0,1,0,0,1,0,0
"965","No",0,1,0,1,0,1,1,19.01406,0,0,1,0,1,0,1,0,0,0
"966","No",0,1,1,0,0,1,0,38.69991,0,0,1,1,0,0,1,0,0,0
"967","No",0,1,0,1,1,0,1,63.77246,0,1,0,0,0,1,0,0,1,0
"968","No",0,1,1,0,0,1,0,66.44552,0,1,0,0,1,0,1,0,0,0
"969","No",0,1,0,0,0,0,0,60.46946,1,0,0,1,0,0,0,1,0,0
"970","No",0,1,1,1,0,0,1,66.77924,0,0,1,1,0,0,0,0,0,1
"971","No",0,1,0,1,0,1,1,70.79968,0,0,1,1,0,0,0,0,1,0
"972","No",0,1,1,0,1,1,1,64.30623,0,0,1,0,1,0,1,0,0,0
"973","No",0,1,0,1,1,1,0,65.90363,1,0,0,0,1,0,0,0,1,0
"974","No",0,0,1,0,0,1,1,69.87041,0,1,0,1,0,0,0,0,1,0
"975","No",1,1,0,0,0,0,1,69.03413,0,1,0,1,0,0,0,0,1,0
"976","No",1,1,0,0,1,0,1,69.2139,0,0,1,0,1,0,1,0,0,0
"977","No",0,1,1,1,0,1,0,61.32409,1,0,0,0,0,1,1,0,0,0
"978","No",0,1,1,1,1,1,1,64.09564,0,1,0,0,1,0,0,0,0,1
"979","No",0,1,0,0,1,1,0,68.22296,1,0,0,1,0,0,0,1,0,0
"980","No",0,1,0,0,0,1,0,56.35343,1,0,0,0,1,0,1,0,0,0
"981","No",1,0,1,0,0,1,0,64.08432,1,0,0,0,1,0,0,0,1,0
"982","No",1,1,0,0,1,1,0,58.04694,0,0,1,0,1,0,0,1,0,0
"983","No",1,1,0,1,0,1,1,57.50724,1,0,0,0,1,0,1,0,0,0
"984","No",0,1,0,1,1,0,1,67.04233,0,0,1,0,1,0,0,0,0,1
"985","No",1,1,1,1,1,0,1,70.33634,1,0,0,0,0,1,1,0,0,0
"986","No",0,1,1,0,0,0,0,69.46803,0,1,0,0,0,1,0,0,1,0
"987","No",1,0,1,0,0,0,0,50.85526,1,0,0,0,1,0,0,1,0,0
"988","No",0,0,1,1,0,1,0,52.88029,1,0,0,0,1,0,0,0,1,0
"989","No",1,1,0,1,0,1,1,58.16576,0,0,1,0,1,0,1,0,0,0
"990","No",0,0,0,0,0,1,0,39.23416,1,0,0,0,1,0,0,0,0,1
"991","No",0,1,1,0,1,0,1,68.00474,0,0,1,1,0,0,0,1,0,0
"992","No",0,1,0,0,1,0,0,62.70697,1,0,0,1,0,0,1,0,0,0
"993","No",0,1,1,0,1,0,0,54.09422,0,0,1,0,1,0,0,1,0,0
"994","No",0,1,1,0,1,0,1,52.61686,1,0,0,0,1,0,1,0,0,0
"995","No",0,1,0,1,1,0,0,60.28236,1,0,0,0,1,0,0,1,0,0
"996","No",0,1,0,0,0,0,1,50.18296,0,0,1,0,0,1,0,0,1,0
"997","No",0,1,0,1,0,1,1,71.51772,1,0,0,0,1,0,1,0,0,0
"998","No",1,1,0,1,1,1,0,51.4346,0,1,0,0,1,0,1,0,0,0
"999","No",0,0,0,1,1,0,0,66.76084,0,1,0,0,1,0,1,0,0,0
"1000","No",0,0,0,1,0,1,1,65.82541,1,0,0,0,1,0,0,0,0,1
"1001","No",0,1,0,0,1,0,0,62.03303,0,1,0,0,1,0,0,1,0,0
"1002","No",0,1,0,1,0,1,1,67.06371,0,1,0,0,0,1,0,0,1,0
"1003","No",0,1,0,1,1,0,1,44.25204,1,0,0,0,1,0,0,0,1,0
"1004","No",1,0,0,1,1,0,0,63.68805,1,0,0,1,0,0,0,0,1,0
"1005","No",1,1,0,0,1,0,0,45.27484,0,1,0,0,1,0,0,0,0,1
"1006","No",0,1,0,0,0,0,1,66.61075,1,0,0,0,1,0,1,0,0,0
"1007","No",1,1,1,0,0,1,1,66.46762,0,0,1,1,0,0,0,0,0,1
"1008","No",0,0,0,1,1,1,1,67.24501,1,0,0,0,0,1,0,0,1,0
"1009","No",0,0,0,0,0,0,1,71.76842,0,1,0,1,0,0,1,0,0,0
"1010","No",0,1,1,1,1,0,1,69.31083,1,0,0,0,1,0,0,0,1,0
"1011","No",0,1,0,1,0,0,1,71.03326,1,0,0,0,1,0,0,1,0,0
"1012","No",0,1,1,1,1,0,0,69.28716,1,0,0,0,1,0,0,0,1,0
"1013","No",0,1,0,0,1,0,1,53.09491,1,0,0,1,0,0,0,1,0,0
"1014","No",1,1,0,0,1,1,1,67.97011,0,0,1,0,1,0,1,0,0,0
"1015","No",0,1,0,0,1,1,0,46.33817,1,0,0,0,1,0,0,1,0,0
"1016","No",0,1,1,1,0,0,1,59.59391,0,1,0,0,0,1,0,0,0,1
"1017","No",0,1,1,0,1,1,1,67.60865,0,0,1,0,1,0,0,0,1,0
"1018","No",0,1,0,1,0,0,0,69.03829,1,0,0,1,0,0,0,0,0,1
"1019","No",0,1,0,0,0,1,1,50.90386,0,0,1,0,1,0,1,0,0,0
"1020","No",0,1,1,1,0,0,1,50.65704,0,1,0,0,1,0,0,0,0,1
"1021","No",0,1,0,1,0,0,1,64.56659,0,0,1,0,0,1,0,1,0,0
"1022","No",0,1,1,1,1,1,0,49.66569,0,1,0,0,0,1,1,0,0,0
"1023","No",0,1,1,1,0,1,0,45.03776,0,0,1,0,0,1,0,1,0,0
"1024","No",1,1,0,0,0,0,0,56.98256,1,0,0,0,0,1,0,0,0,1
"1025","No",0,1,0,1,1,0,1,69.49722,0,1,0,0,1,0,0,0,1,0
"1026","No",0,1,1,0,1,0,1,69.54744,1,0,0,0,0,1,0,0,0,1
"1027","No",0,1,0,1,1,0,1,56.47713,1,0,0,1,0,0,0,0,0,1
"1028","No",0,0,0,1,1,0,0,54.7128,1,0,0,0,1,0,0,0,0,1
"1029","No",1,1,0,0,1,1,1,57.78386,1,0,0,0,1,0,0,0,1,0
"1030","No",0,1,0,1,1,0,0,66.61872,0,0,1,0,1,0,0,0,1,0
"1031","No",0,1,1,0,0,0,0,54.3819,1,0,0,0,1,0,0,0,1,0
"1032","No",1,1,1,0,0,1,0,48.21972,0,1,0,1,0,0,0,1,0,0
"1033","No",0,1,0,1,0,0,0,63.44795,0,0,1,1,0,0,0,0,0,1
"1034","No",0,1,0,0,0,0,0,65.49474,1,0,0,1,0,0,0,1,0,0
"1035","No",0,1,1,1,0,1,0,65.02121,0,1,0,1,0,0,0,1,0,0
"1036","No",0,1,0,1,0,0,0,39.7266,0,0,1,0,1,0,0,1,0,0
"1037","No",0,1,0,1,0,0,0,45.92294,0,0,1,1,0,0,0,0,1,0
"1038","No",0,1,0,0,1,0,0,69.86503,1,0,0,0,1,0,0,1,0,0
"1039","No",0,1,1,0,0,0,1,62.82387,1,0,0,0,1,0,0,0,1,0
"1040","No",1,1,1,0,0,1,0,63.2816,1,0,0,0,1,0,0,0,1,0
"1041","No",0,1,0,0,1,1,0,62.76753,1,0,0,1,0,0,0,0,0,1
"1042","No",0,0,1,0,0,1,0,63.38899,0,1,0,1,0,0,0,0,1,0
"1043","No",0,1,1,0,1,1,0,60.70517,0,1,0,0,0,1,0,0,1,0
"1044","No",0,1,0,0,1,0,0,54.03025,1,0,0,1,0,0,0,0,1,0
"1045","No",0,1,0,0,0,1,0,59.50718,0,1,0,0,0,1,0,0,0,1
"1046","No",0,1,0,0,1,1,1,67.94385,1,0,0,0,1,0,0,0,1,0
"1047","No",0,0,0,1,1,1,0,49.48328,1,0,0,1,0,0,0,1,0,0
"1048","No",0,0,1,0,1,0,0,57.56766,1,0,0,0,0,1,0,0,1,0
"1049","No",0,1,1,0,0,1,1,69.2962,0,1,0,1,0,0,1,0,0,0
"1050","No",1,1,0,0,0,0,1,57.74783,0,1,0,0,1,0,0,0,1,0
"1051","No",1,0,1,0,1,1,0,61.33997,1,0,0,0,1,0,0,0,1,0
"1052","No",0,1,1,0,0,1,0,65.83332,1,0,0,1,0,0,0,0,1,0
"1053","No",0,1,1,1,0,1,0,42.31228,1,0,0,0,1,0,0,0,0,1
"1054","No",0,1,1,0,1,0,1,49.90782,1,0,0,0,0,1,0,1,0,0
"1055","No",0,1,1,1,0,1,1,55.26536,0,1,0,0,1,0,0,0,0,1
"1056","No",0,1,0,1,0,0,1,57.76017,0,0,1,1,0,0,0,0,0,1
"1057","No",0,1,1,0,0,1,1,65.26303,1,0,0,0,1,0,1,0,0,0
"1058","No",0,1,1,0,1,0,0,57.81554,0,0,1,1,0,0,0,0,0,1
"1059","No",0,1,1,1,1,1,0,66.10268,1,0,0,1,0,0,0,0,0,1
"1060","No",0,1,0,0,0,0,0,67.31834,1,0,0,0,1,0,0,0,1,0
"1061","No",0,1,0,1,0,1,1,50.33619,1,0,0,0,1,0,0,0,0,1
"1062","No",1,1,1,0,0,0,0,62.5003,0,1,0,1,0,0,0,1,0,0
"1063","No",0,1,1,1,0,1,0,53.46837,0,0,1,1,0,0,0,0,1,0
"1064","No",0,1,0,0,0,1,0,62.16298,0,0,1,0,1,0,0,0,0,1
"1065","No",0,1,0,0,0,0,0,68.74532,0,0,1,1,0,0,0,0,0,1
"1066","No",0,1,0,0,0,1,1,70.72564,1,0,0,0,1,0,0,0,0,1
"1067","No",0,1,0,1,1,1,0,45.6394,1,0,0,0,1,0,0,0,0,1
"1068","No",0,0,1,0,1,0,0,67.19559,1,0,0,0,0,1,0,0,1,0
"1069","No",0,1,0,1,0,0,0,57.49209,0,1,0,1,0,0,1,0,0,0
"1070","No",0,1,0,0,1,0,1,53.22972,0,0,1,0,1,0,0,0,0,1
"1071","No",1,1,1,0,0,0,0,68.85746,0,1,0,1,0,0,0,0,1,0
"1072","No",0,1,0,1,1,0,1,58.52603,0,0,1,0,1,0,0,0,0,1
"1073","No",0,1,0,1,0,0,0,71.08539,0,0,1,0,1,0,1,0,0,0
"1074","No",0,0,1,0,0,0,1,44.81075,0,0,1,1,0,0,0,0,1,0
"1075","No",0,1,0,0,1,0,0,60.9767,0,1,0,0,1,0,0,0,1,0
"1076","No",0,1,0,0,0,1,0,51.32084,1,0,0,0,0,1,1,0,0,0
"1077","No",0,1,0,1,1,1,0,58.60767,0,1,0,0,1,0,0,1,0,0
"1078","No",0,1,1,0,0,1,1,43.2487,1,0,0,0,1,0,0,0,0,1
"1079","No",0,1,0,1,1,1,0,61.92686,1,0,0,1,0,0,0,1,0,0
"1080","No",0,1,1,1,1,0,1,53.66219,1,0,0,0,1,0,0,0,1,0
"1081","No",0,1,0,0,0,0,0,38.71974,1,0,0,0,1,0,0,1,0,0
"1082","No",0,1,1,0,0,1,1,64.48138,1,0,0,1,0,0,1,0,0,0
"1083","No",0,1,0,1,1,0,0,59.86174,1,0,0,1,0,0,1,0,0,0
"1084","No",0,1,0,0,0,0,0,70.73353,1,0,0,0,1,0,1,0,0,0
"1085","No",0,1,0,0,0,1,1,58.67143,0,1,0,0,1,0,0,1,0,0
"1086","No",0,1,1,1,1,1,1,58.2745,0,0,1,1,0,0,0,1,0,0
"1087","No",0,1,0,0,0,1,0,48.29494,0,1,0,0,0,1,0,1,0,0
"1088","No",0,1,0,0,1,0,0,68.83272,1,0,0,0,1,0,0,1,0,0
"1089","Yes",0,1,0,0,0,1,1,39.61469,0,1,0,0,0,1,0,0,1,0
"1090","No",0,1,0,0,0,0,1,51.58472,0,1,0,0,1,0,0,0,1,0
"1091","No",0,1,0,0,0,1,0,63.30929,0,1,0,0,1,0,0,0,1,0
"1092","No",0,1,1,1,0,0,1,53.27752,0,0,1,1,0,0,0,0,0,1
"1093","No",0,1,1,0,1,0,0,57.31571,1,0,0,0,1,0,0,0,1,0
"1094","No",0,1,0,1,1,0,1,70.56358,1,0,0,1,0,0,0,0,1,0
"1095","No",0,1,0,0,0,0,0,58.05485,1,0,0,0,1,0,1,0,0,0
"1096","No",0,1,1,1,0,0,0,61.0911,0,1,0,1,0,0,0,0,0,1
"1097","No",0,1,0,1,0,0,1,47.64072,1,0,0,0,1,0,0,0,1,0
"1098","Yes",0,1,1,0,1,1,1,42.6954,1,0,0,1,0,0,0,0,1,0
"1099","No",0,1,1,0,0,0,1,45.59475,0,0,1,1,0,0,0,1,0,0
"1100","No",0,1,1,0,0,1,1,71.04194,1,0,0,0,1,0,0,1,0,0
"1101","No",0,1,1,0,0,1,0,70.41492,1,0,0,0,0,1,0,1,0,0
"1102","No",0,1,1,1,0,1,1,67.72122,0,1,0,0,1,0,0,0,1,0
"1103","No",0,1,1,1,0,1,0,63.05421,0,0,1,1,0,0,1,0,0,0
"1104","No",0,1,1,0,0,0,1,47.40586,1,0,0,0,0,1,1,0,0,0
"1105","No",0,0,1,1,0,0,0,54.67054,0,1,0,0,1,0,0,0,1,0
"1106","No",0,1,1,0,0,0,1,53.12753,1,0,0,0,1,0,0,1,0,0
"1107","No",0,0,0,0,1,0,0,58.74129,1,0,0,0,1,0,0,0,1,0
"1108","No",0,1,0,0,1,1,0,65.95332,0,1,0,1,0,0,0,0,0,1
"1109","No",1,0,0,1,0,1,0,63.01903,1,0,0,1,0,0,0,1,0,0
"1110","No",0,1,0,0,0,1,0,71.00745,0,1,0,1,0,0,0,0,1,0
"1111","No",0,1,1,0,0,0,1,60.16687,1,0,0,1,0,0,0,1,0,0
"1112","No",0,1,1,1,1,1,0,71.00882,1,0,0,1,0,0,0,0,0,1
"1113","No",1,1,1,1,0,1,1,67.93006,0,0,1,1,0,0,0,0,1,0
"1114","No",1,1,0,1,0,0,0,62.04664,0,1,0,1,0,0,0,0,1,0
"1115","No",0,1,0,0,1,0,0,62.75224,0,1,0,1,0,0,0,0,0,1
"1116","Yes",1,1,0,0,0,1,1,52.29353,1,0,0,0,0,1,0,0,1,0
"1117","No",0,1,0,0,1,1,0,61.74103,0,0,1,0,1,0,0,0,1,0
"1118","No",0,1,1,1,0,1,1,65.12119,1,0,0,0,1,0,0,0,0,1
"1119","No",0,1,1,0,1,1,1,70.18932,1,0,0,1,0,0,0,0,0,1
"1120","No",0,1,0,1,1,0,0,61.30642,0,1,0,1,0,0,0,1,0,0
"1121","No",0,1,1,0,0,1,0,70.23949,1,0,0,0,1,0,0,0,0,1
"1122","No",0,1,0,1,1,0,1,60.34007,0,0,1,0,1,0,0,0,1,0
"1123","No",0,1,0,0,1,0,0,63.66434,1,0,0,1,0,0,0,1,0,0
"1124","No",0,0,1,1,1,0,0,61.62652,1,0,0,0,1,0,1,0,0,0
"1125","No",0,0,1,1,1,0,0,67.65646,0,1,0,0,0,1,0,1,0,0
"1126","No",1,1,0,0,0,1,0,58.50278,1,0,0,0,0,1,0,0,1,0
"1127","No",0,1,0,0,0,0,0,51.22671,0,0,1,1,0,0,0,0,0,1
"1128","No",0,1,1,1,0,0,1,56.88725,1,0,0,1,0,0,1,0,0,0
"1129","No",0,1,0,0,0,0,1,62.11937,0,0,1,0,1,0,0,0,1,0
"1130","No",1,1,0,0,1,1,1,63.28078,0,1,0,0,0,1,1,0,0,0
"1131","No",0,1,0,1,1,0,1,50.46018,1,0,0,1,0,0,0,1,0,0
"1132","No",0,1,0,0,0,1,1,53.75074,0,1,0,1,0,0,0,0,0,1
"1133","No",0,1,0,1,0,0,1,60.54883,0,0,1,0,0,1,0,0,0,1
"1134","No",0,1,0,1,0,0,0,67.29466,1,0,0,0,0,1,0,0,0,1
"1135","No",0,1,0,1,1,0,0,68.14379,1,0,0,1,0,0,0,0,0,1
"1136","No",1,1,1,1,1,0,0,69.29855,0,0,1,0,1,0,1,0,0,0
"1137","No",0,1,1,1,1,0,0,55.3519,1,0,0,0,1,0,0,1,0,0
"1138","No",0,1,1,1,1,0,0,71.0114,0,1,0,0,1,0,1,0,0,0
"1139","Yes",0,1,1,1,0,1,1,64.60644,1,0,0,1,0,0,0,0,0,1
"1140","Yes",1,1,0,0,0,1,1,46.55404,1,0,0,0,1,0,0,1,0,0
"1141","No",1,1,0,1,1,0,0,57.18854,1,0,0,0,1,0,1,0,0,0
"1142","No",0,1,1,0,0,0,0,62.94907,1,0,0,0,1,0,0,1,0,0
"1143","No",1,1,0,1,0,0,1,68.88054,1,0,0,0,1,0,0,0,1,0
"1144","No",0,1,0,0,0,0,0,65.48947,1,0,0,1,0,0,0,0,1,0
"1145","No",0,1,0,0,0,1,0,58.09792,1,0,0,1,0,0,0,0,1,0
"1146","No",1,1,1,1,0,0,0,66.31056,1,0,0,0,0,1,0,0,1,0
"1147","No",0,1,1,1,1,0,1,61.10961,1,0,0,1,0,0,0,0,0,1
"1148","No",1,1,1,0,0,0,1,65.51642,1,0,0,0,1,0,0,0,1,0
"1149","No",0,1,0,1,0,0,1,53.80449,0,1,0,0,1,0,0,0,1,0
"1150","No",0,1,0,0,1,0,0,65.06381,0,1,0,0,1,0,0,1,0,0
"1151","No",0,0,0,0,0,0,0,67.71178,0,0,1,0,1,0,1,0,0,0
"1152","No",1,1,1,0,0,1,0,55.24695,0,0,1,0,0,1,0,0,0,1
"1153","No",1,1,0,1,0,0,0,56.63276,0,0,1,0,0,1,0,0,0,1
"1154","No",0,0,1,0,1,0,0,66.32483,0,0,1,1,0,0,0,0,1,0
"1155","No",0,1,0,1,0,0,0,56.12583,1,0,0,0,1,0,0,0,1,0
"1156","No",0,1,0,0,1,1,0,69.36054,0,0,1,1,0,0,1,0,0,0
"1157","No",0,0,1,0,0,0,0,65.61605,1,0,0,0,0,1,0,0,1,0
"1158","No",1,1,0,0,1,1,1,65.4571,0,1,0,0,0,1,0,0,0,1
"1159","No",1,1,0,0,0,0,1,57.16208,1,0,0,0,0,1,0,0,1,0
"1160","No",0,1,0,0,0,0,0,48.95603,1,0,0,1,0,0,0,0,1,0
"1161","No",0,1,0,1,1,1,1,67.27106,1,0,0,0,1,0,0,1,0,0
"1162","No",0,1,1,0,0,0,0,58.42303,1,0,0,1,0,0,0,0,1,0
"1163","No",0,1,0,1,0,0,1,71.88705,1,0,0,0,1,0,0,0,0,1
"1164","No",0,0,0,0,0,0,0,59.46448,0,0,1,1,0,0,0,0,1,0
"1165","No",1,1,1,0,0,0,0,63.00351,1,0,0,0,1,0,0,1,0,0
"1166","No",0,1,1,0,0,0,0,63.31259,1,0,0,1,0,0,0,0,1,0
"1167","No",0,0,1,0,1,1,0,60.52991,1,0,0,0,1,0,0,1,0,0
"1168","Yes",1,1,1,0,1,1,1,49.22913,1,0,0,0,1,0,0,1,0,0
"1169","Yes",0,1,0,1,1,1,1,63.47945,1,0,0,1,0,0,1,0,0,0
"1170","No",1,1,0,0,1,1,0,69.02601,1,0,0,0,1,0,0,0,1,0
"1171","No",0,1,1,0,0,0,0,42.05546,0,0,1,0,1,0,0,1,0,0
"1172","No",0,1,1,0,1,0,1,68.46483,1,0,0,1,0,0,0,0,0,1
"1173","No",1,1,1,0,0,1,1,66.69757,0,0,1,0,1,0,0,0,0,1
"1174","No",0,1,0,1,0,1,0,48.30622,0,1,0,0,1,0,0,0,0,1
"1175","No",0,0,0,1,0,1,1,48.79525,0,0,1,1,0,0,0,0,0,1
"1176","No",0,1,0,0,0,1,1,52.36613,0,0,1,1,0,0,1,0,0,0
"1177","No",0,1,0,0,1,1,0,55.90137,1,0,0,0,1,0,0,0,0,1
"1178","No",1,1,0,0,0,1,0,44.49898,0,1,0,1,0,0,0,0,0,1
"1179","No",1,1,0,1,0,1,0,60.20473,0,0,1,1,0,0,0,0,1,0
"1180","No",1,1,0,1,1,1,1,69.93388,1,0,0,0,1,0,1,0,0,0
"1181","No",0,1,1,1,0,0,1,69.76328,0,1,0,0,0,1,0,0,1,0
"1182","No",0,1,0,1,1,0,1,61.28932,0,0,1,1,0,0,1,0,0,0
"1183","No",1,1,0,1,0,1,0,68.15887,1,0,0,1,0,0,0,1,0,0
"1184","No",0,1,0,0,1,0,0,55.42423,1,0,0,1,0,0,0,0,0,1
"1185","No",0,0,1,0,0,1,1,56.42112,0,1,0,1,0,0,1,0,0,0
"1186","No",1,1,0,0,1,1,0,64.16811,0,1,0,1,0,0,0,1,0,0
"1187","No",0,1,0,0,0,0,1,56.736,0,1,0,1,0,0,0,0,1,0
"1188","No",0,1,1,0,1,0,1,62.6686,0,1,0,1,0,0,0,0,0,1
"1189","No",0,1,1,1,1,0,0,64.7292,1,0,0,0,1,0,0,0,0,1
"1190","No",0,1,0,0,1,0,1,58.41511,0,1,0,1,0,0,1,0,0,0
"1191","No",0,1,0,0,0,0,0,57.1124,0,0,1,0,1,0,1,0,0,0
"1192","No",0,1,0,0,0,0,1,60.16638,0,1,0,0,1,0,1,0,0,0
"1193","No",0,1,1,0,1,0,1,55.66796,1,0,0,0,0,1,0,0,1,0
"1194","No",0,1,1,0,1,1,1,56.53318,0,1,0,0,1,0,0,0,1,0
"1195","No",0,1,0,1,0,0,0,63.67919,0,0,1,1,0,0,0,0,1,0
"1196","No",0,1,1,0,1,0,0,70.80297,1,0,0,0,0,1,0,1,0,0
"1197","No",0,1,0,0,0,0,1,45.50676,1,0,0,1,0,0,1,0,0,0
"1198","No",0,1,1,1,0,0,1,62.39033,1,0,0,0,1,0,1,0,0,0
"1199","No",0,1,1,1,1,0,1,65.1302,0,1,0,1,0,0,0,0,0,1
"1200","No",0,0,1,0,0,1,0,63.08784,1,0,0,0,0,1,1,0,0,0
"1201","No",0,1,1,1,1,0,1,45.82823,1,0,0,0,1,0,0,0,1,0
"1202","No",0,1,1,1,1,0,0,65.38502,1,0,0,0,1,0,0,0,1,0
"1203","No",0,1,1,0,0,1,1,57.87341,0,0,1,1,0,0,0,0,1,0
"1204","No",0,0,0,0,1,1,1,45.16619,1,0,0,1,0,0,0,0,1,0
"1205","No",0,1,1,0,0,0,0,66.81556,0,0,1,0,1,0,1,0,0,0
"1206","No",0,1,0,0,1,1,0,66.85047,1,0,0,0,1,0,0,0,1,0
"1207","No",0,1,1,0,0,1,0,61.93975,0,0,1,0,1,0,0,1,0,0
"1208","No",1,1,0,1,0,1,1,52.40318,0,0,1,0,1,0,0,0,0,1
"1209","No",0,1,0,1,1,0,0,51.4203,1,0,0,0,1,0,0,0,0,1
"1210","No",0,1,0,0,0,0,0,66.2885,1,0,0,0,1,0,0,0,1,0
"1211","No",0,1,1,1,0,1,0,50.62647,0,0,1,0,1,0,1,0,0,0
"1212","No",0,1,0,1,0,1,1,64.34541,1,0,0,0,0,1,0,0,1,0
"1213","No",0,1,1,1,0,0,0,56.64842,1,0,0,1,0,0,0,0,0,1
"1214","No",0,1,0,1,1,1,0,66.88132,1,0,0,0,1,0,1,0,0,0
"1215","No",0,1,1,0,1,1,1,63.73429,1,0,0,1,0,0,0,1,0,0
"1216","No",0,0,0,0,0,0,1,54.67507,0,0,1,0,1,0,0,1,0,0
"1217","No",0,1,0,0,0,0,1,68.59602,0,1,0,0,1,0,1,0,0,0
