"","Churn","Techie","Phone","Multiple","OnlineBackup","DeviceProtection","StreamingTV","StreamingMovies","Tenure","ContractMonth-to-month","ContractOne year","ContractTwo Year","InternetServiceDSL","InternetServiceFiber Optic","InternetServiceNone","PaymentMethodBank Transfer(automatic)","PaymentMethodCredit Card (automatic)","PaymentMethodElectronic Check","PaymentMethodMailed Check"
"8640","No",0,1,0,1,1,1,1,52.27228,1,0,0,1,0,0,0,0,1,0
"8641","No",1,0,0,1,1,0,0,71.53607,1,0,0,1,0,0,0,1,0,0
"8642","No",0,1,0,0,1,1,0,47.62011,1,0,0,0,1,0,0,0,0,1
"8643","No",0,1,0,0,1,1,1,58.65575,0,1,0,0,1,0,1,0,0,0
"8644","No",0,1,1,1,1,1,1,50.95377,0,1,0,0,0,1,1,0,0,0
"8645","Yes",0,0,1,0,0,1,1,41.88419,1,0,0,0,1,0,0,0,1,0
"8646","No",0,1,0,1,0,0,0,62.80581,1,0,0,0,1,0,0,1,0,0
"8647","No",1,1,0,1,0,1,1,43.50607,0,0,1,0,1,0,0,0,1,0
"8648","No",0,0,1,1,1,0,1,47.29134,0,1,0,0,1,0,0,0,0,1
"8649","No",0,1,1,1,1,0,1,70.89862,0,0,1,0,1,0,1,0,0,0
"8650","No",0,1,0,1,1,1,0,55.88646,0,1,0,0,1,0,1,0,0,0
"8651","No",0,1,1,0,1,1,1,57.51975,0,0,1,0,1,0,0,0,1,0
"8652","No",1,1,0,0,1,1,1,69.4702,0,1,0,0,1,0,1,0,0,0
"8653","No",0,1,0,1,1,0,1,71.8434,1,0,0,0,0,1,1,0,0,0
"8654","No",0,0,1,1,0,1,0,67.5746,0,1,0,0,1,0,0,1,0,0
"8655","Yes",0,1,1,1,0,1,1,45.39565,1,0,0,1,0,0,0,0,0,1
"8656","No",0,1,0,0,0,0,0,48.45122,0,0,1,1,0,0,0,0,0,1
"8657","No",0,1,1,1,0,1,0,63.57829,0,1,0,1,0,0,0,0,1,0
"8658","No",0,1,0,1,1,0,1,71.84893,0,0,1,1,0,0,0,0,1,0
"8659","No",0,0,0,0,1,1,0,71.63571,1,0,0,1,0,0,0,0,0,1
"8660","No",0,1,1,0,0,1,1,61.63116,0,1,0,0,1,0,0,1,0,0
"8661","No",0,1,1,1,1,0,0,56.21975,1,0,0,0,0,1,1,0,0,0
"8662","No",0,1,0,1,1,0,1,46.63416,1,0,0,0,1,0,0,0,1,0
"8663","No",0,1,0,0,1,1,0,45.48614,0,0,1,0,0,1,0,1,0,0
"8664","No",0,1,1,1,0,1,0,65.351,1,0,0,0,0,1,0,0,1,0
"8665","No",0,1,0,0,0,1,1,69.67964,0,1,0,1,0,0,0,0,1,0
"8666","No",1,1,1,0,1,0,0,54.42917,1,0,0,0,1,0,1,0,0,0
"8667","No",0,0,0,1,1,0,1,67.91936,0,0,1,0,0,1,0,1,0,0
"8668","No",0,1,0,1,0,0,1,68.43831,0,0,1,0,1,0,1,0,0,0
"8669","No",0,1,1,0,0,1,1,69.22974,0,1,0,0,1,0,0,0,1,0
"8670","No",0,1,1,0,1,1,1,66.90749,1,0,0,1,0,0,0,0,0,1
"8671","No",0,0,0,1,1,1,0,47.428,0,1,0,1,0,0,0,0,0,1
"8672","No",0,1,0,0,1,0,0,70.03095,1,0,0,1,0,0,0,0,1,0
"8673","No",0,1,0,0,1,1,1,71.33938,1,0,0,0,1,0,0,0,1,0
"8674","No",0,1,1,0,1,0,1,39.35678,0,0,1,0,1,0,0,0,1,0
"8675","No",0,1,0,1,0,1,1,51.39701,0,0,1,1,0,0,1,0,0,0
"8676","No",0,1,0,1,0,0,1,60.47246,1,0,0,0,1,0,0,0,1,0
"8677","No",0,1,1,1,1,1,0,49.11678,1,0,0,0,1,0,1,0,0,0
"8678","No",1,1,0,1,1,1,0,49.91708,0,0,1,0,0,1,0,0,0,1
"8679","No",0,1,1,0,0,1,0,43.49892,0,0,1,1,0,0,1,0,0,0
"8680","No",0,1,0,1,0,1,1,60.41609,0,0,1,0,1,0,0,0,0,1
"8681","No",0,1,1,1,1,1,1,67.73415,0,1,0,1,0,0,1,0,0,0
"8682","No",0,1,1,1,0,0,0,57.35881,1,0,0,1,0,0,1,0,0,0
"8683","No",0,1,0,0,1,0,1,51.72997,1,0,0,0,1,0,0,0,1,0
"8684","No",0,1,0,0,0,0,0,66.07094,1,0,0,0,1,0,1,0,0,0
"8685","No",0,1,1,0,0,1,1,71.31658,1,0,0,1,0,0,0,1,0,0
"8686","No",0,1,1,1,1,1,0,67.78527,0,0,1,0,1,0,0,1,0,0
"8687","No",0,1,1,1,1,1,0,59.1268,1,0,0,0,1,0,1,0,0,0
"8688","No",1,0,0,1,0,1,0,49.71999,1,0,0,0,0,1,0,0,1,0
"8689","No",0,1,0,1,1,0,1,66.27257,0,0,1,0,1,0,0,0,1,0
"8690","Yes",0,1,1,0,1,1,1,56.78578,1,0,0,1,0,0,0,0,1,0
"8691","No",0,1,0,1,0,0,1,66.54637,1,0,0,1,0,0,0,1,0,0
"8692","No",0,1,1,1,1,0,0,70.61755,1,0,0,1,0,0,0,1,0,0
"8693","No",0,1,0,1,1,0,1,51.98225,1,0,0,0,1,0,0,1,0,0
"8694","No",0,1,1,0,1,1,0,68.18047,1,0,0,0,1,0,0,0,0,1
"8695","No",0,1,0,0,1,1,0,55.8392,0,1,0,1,0,0,0,0,0,1
"8696","No",0,1,1,1,0,0,0,50.77278,0,1,0,0,0,1,0,0,0,1
"8697","No",0,1,0,0,0,0,1,61.8783,1,0,0,1,0,0,0,1,0,0
"8698","No",0,1,0,0,0,0,0,55.92296,0,0,1,0,1,0,0,0,0,1
"8699","No",1,0,0,0,1,0,0,70.22382,0,1,0,1,0,0,0,0,0,1
"8700","No",0,1,0,1,0,0,0,37.10779,1,0,0,0,1,0,1,0,0,0
"8701","No",0,1,1,0,0,1,0,71.85451,0,0,1,0,1,0,0,0,1,0
"8702","No",0,1,1,0,1,0,0,71.40033,1,0,0,0,0,1,0,0,1,0
"8703","No",0,0,0,0,0,0,1,48.14443,1,0,0,1,0,0,1,0,0,0
"8704","No",0,1,0,0,0,0,0,69.80263,1,0,0,0,1,0,0,1,0,0
"8705","No",0,1,0,1,1,1,1,62.90882,1,0,0,0,1,0,1,0,0,0
"8706","No",0,1,1,0,1,0,1,52.38257,0,1,0,0,1,0,0,0,0,1
"8707","No",1,1,1,1,1,0,1,55.49451,0,0,1,0,1,0,0,0,0,1
"8708","No",0,1,1,0,1,1,0,57.65949,0,1,0,1,0,0,0,0,1,0
"8709","No",0,1,1,0,0,0,1,70.50313,1,0,0,1,0,0,0,0,1,0
"8710","No",1,1,0,0,1,1,1,63.56932,1,0,0,0,1,0,0,0,0,1
"8711","No",0,1,0,0,0,1,0,48.20556,1,0,0,0,0,1,0,1,0,0
"8712","No",1,1,1,0,0,1,1,50.69797,0,1,0,0,0,1,0,0,1,0
"8713","No",0,1,0,1,0,1,1,66.00509,0,1,0,1,0,0,0,0,0,1
"8714","No",0,1,1,0,0,0,1,58.46541,0,0,1,0,0,1,1,0,0,0
"8715","No",0,1,0,1,1,1,1,71.9039,1,0,0,1,0,0,0,1,0,0
"8716","No",0,1,1,0,0,1,0,69.35321,0,0,1,1,0,0,0,1,0,0
"8717","No",0,1,1,1,1,0,1,44.14411,1,0,0,0,1,0,0,0,0,1
"8718","No",0,1,1,1,1,1,0,50.72837,0,0,1,0,1,0,0,0,0,1
"8719","No",0,1,1,0,0,1,0,66.19707,1,0,0,0,1,0,0,1,0,0
"8720","No",0,1,0,0,0,1,1,46.94667,1,0,0,0,1,0,0,0,0,1
"8721","No",0,1,1,0,0,0,1,62.50486,0,1,0,0,1,0,0,1,0,0
"8722","No",1,0,0,0,0,1,0,67.69816,1,0,0,0,0,1,0,0,1,0
"8723","No",0,1,0,0,1,0,0,59.94097,0,0,1,0,1,0,0,0,1,0
"8724","No",1,0,1,0,0,0,1,63.45694,0,0,1,1,0,0,1,0,0,0
"8725","No",0,1,0,1,0,1,0,62.83864,1,0,0,0,0,1,0,1,0,0
"8726","No",0,1,1,0,1,0,0,54.07581,0,0,1,0,1,0,0,0,1,0
"8727","No",0,1,1,0,1,1,0,70.33975,1,0,0,1,0,0,0,0,1,0
"8728","No",0,1,1,0,1,0,0,61.70273,1,0,0,1,0,0,1,0,0,0
"8729","No",0,1,0,1,1,0,1,55.74501,1,0,0,1,0,0,0,0,1,0
"8730","No",0,0,1,1,1,0,0,71.12475,0,0,1,0,1,0,0,0,0,1
"8731","No",0,1,1,1,0,1,1,66.96136,1,0,0,1,0,0,0,1,0,0
"8732","No",0,1,0,1,0,1,1,71.99373,0,0,1,1,0,0,0,0,1,0
"8733","No",0,1,0,0,1,1,0,60.98321,1,0,0,1,0,0,0,0,0,1
"8734","No",0,1,0,1,0,1,0,60.50817,1,0,0,0,1,0,1,0,0,0
"8735","No",0,1,0,1,0,0,1,59.53457,1,0,0,0,0,1,0,0,0,1
"8736","No",0,1,0,1,0,0,0,71.12849,1,0,0,0,0,1,1,0,0,0
"8737","No",1,0,0,1,0,1,1,67.78399,1,0,0,0,1,0,0,0,0,1
"8738","No",0,1,0,1,1,0,0,60.77384,1,0,0,0,1,0,0,1,0,0
"8739","No",0,1,1,0,1,1,0,64.38287,0,0,1,0,0,1,0,1,0,0
"8740","No",0,1,1,1,1,1,1,62.86571,0,1,0,1,0,0,0,0,0,1
"8741","No",0,1,0,1,0,1,0,51.60705,1,0,0,0,1,0,0,0,1,0
"8742","No",0,1,0,1,1,1,1,62.4542,1,0,0,0,1,0,0,0,1,0
"8743","No",0,1,0,0,1,0,1,60.21411,0,0,1,0,1,0,0,0,0,1
"8744","No",0,1,0,0,0,0,1,47.1766,1,0,0,1,0,0,0,0,1,0
"8745","No",1,1,0,1,1,1,1,64.5472,1,0,0,0,1,0,0,1,0,0
"8746","No",0,1,0,0,0,0,1,51.92063,0,0,1,0,1,0,1,0,0,0
"8747","No",0,1,1,1,0,1,1,54.09544,1,0,0,0,0,1,1,0,0,0
"8748","No",0,1,1,1,0,1,0,56.19138,1,0,0,1,0,0,1,0,0,0
"8749","No",1,0,1,0,1,1,0,57.98413,0,0,1,1,0,0,0,1,0,0
"8750","No",0,1,1,1,0,0,0,62.60438,1,0,0,1,0,0,0,0,1,0
"8751","No",0,1,1,1,0,0,0,42.04904,1,0,0,1,0,0,0,0,0,1
"8752","Yes",0,0,0,1,1,1,1,62.71718,1,0,0,0,1,0,0,1,0,0
"8753","No",0,1,0,0,0,1,0,47.4649,1,0,0,1,0,0,0,1,0,0
"8754","Yes",0,1,1,1,1,1,1,63.38783,1,0,0,1,0,0,1,0,0,0
"8755","No",1,1,0,0,0,0,0,56.15392,1,0,0,0,1,0,0,0,0,1
"8756","No",0,1,1,1,1,1,1,62.13428,0,0,1,1,0,0,0,1,0,0
"8757","No",0,1,1,0,0,1,0,63.90796,1,0,0,1,0,0,0,1,0,0
"8758","No",0,1,0,0,1,0,1,62.75391,0,0,1,0,0,1,0,1,0,0
"8759","No",1,1,1,0,1,0,0,64.25291,0,0,1,1,0,0,0,0,1,0
"8760","No",0,1,0,0,1,1,0,69.22651,1,0,0,1,0,0,0,0,0,1
"8761","Yes",0,1,1,1,0,1,1,36.28161,1,0,0,0,1,0,0,0,0,1
"8762","No",0,1,1,0,0,0,0,46.38454,0,0,1,0,0,1,0,1,0,0
"8763","No",0,1,1,0,0,1,0,62.53352,0,1,0,0,1,0,0,0,1,0
"8764","No",0,1,1,1,1,1,0,38.29305,0,1,0,0,1,0,1,0,0,0
"8765","No",0,1,0,0,1,1,1,50.62244,0,1,0,0,1,0,1,0,0,0
"8766","No",0,1,1,0,1,0,0,64.88052,1,0,0,1,0,0,1,0,0,0
"8767","No",1,1,1,0,0,0,0,45.66396,1,0,0,0,1,0,0,0,0,1
"8768","No",0,1,0,0,0,1,0,69.59341,1,0,0,1,0,0,0,0,1,0
"8769","No",0,1,0,0,1,1,0,62.1578,0,1,0,0,1,0,0,0,0,1
"8770","No",0,1,1,0,1,1,0,71.13694,0,0,1,0,1,0,0,1,0,0
"8771","No",1,1,1,0,0,0,0,64.14083,1,0,0,0,1,0,0,1,0,0
"8772","No",0,1,1,1,1,1,1,69.657,1,0,0,1,0,0,0,0,0,1
"8773","No",0,1,1,0,0,0,0,41.23951,0,1,0,0,0,1,0,1,0,0
"8774","No",1,1,0,0,0,1,0,49.20691,1,0,0,0,1,0,0,0,1,0
"8775","No",0,0,0,1,1,1,1,56.37573,0,1,0,1,0,0,0,0,0,1
"8776","No",0,1,0,1,0,0,0,39.42138,1,0,0,1,0,0,0,1,0,0
"8777","No",0,1,0,0,0,0,1,66.31761,1,0,0,1,0,0,1,0,0,0
"8778","No",0,0,0,0,1,1,1,62.52045,0,0,1,0,1,0,0,0,1,0
"8779","No",0,1,0,1,0,0,0,71.40954,0,1,0,0,1,0,0,1,0,0
"8780","No",1,1,1,0,0,0,1,58.96403,1,0,0,1,0,0,1,0,0,0
"8781","No",0,1,1,1,1,0,0,60.72007,0,0,1,0,1,0,1,0,0,0
"8782","No",0,1,1,0,1,0,0,61.46188,1,0,0,1,0,0,0,0,1,0
"8783","No",1,1,0,0,0,0,1,55.09485,1,0,0,1,0,0,1,0,0,0
"8784","No",0,1,0,1,0,0,0,40.53237,0,0,1,0,1,0,0,1,0,0
"8785","No",0,1,0,0,0,0,0,71.26615,0,0,1,0,1,0,0,0,1,0
"8786","No",0,1,1,0,0,0,0,51.36891,1,0,0,0,1,0,1,0,0,0
"8787","No",0,1,0,0,0,1,0,51.2129,1,0,0,0,0,1,1,0,0,0
"8788","Yes",0,1,1,1,0,1,1,52.17851,1,0,0,1,0,0,1,0,0,0
"8789","No",0,1,1,0,1,0,1,57.07265,1,0,0,0,1,0,0,0,1,0
"8790","No",0,1,0,1,0,0,0,50.49273,0,0,1,1,0,0,0,1,0,0
"8791","No",0,1,0,1,1,1,0,57.00347,1,0,0,0,0,1,1,0,0,0
"8792","No",1,1,0,1,1,0,0,71.44791,0,0,1,0,1,0,0,0,0,1
"8793","No",0,0,1,1,0,1,1,66.50713,0,0,1,0,0,1,0,0,0,1
"8794","No",0,1,0,0,1,0,1,61.82003,1,0,0,0,0,1,0,0,0,1
"8795","No",0,1,0,1,0,1,0,51.99282,1,0,0,1,0,0,0,1,0,0
"8796","No",0,1,1,0,1,0,1,68.93363,0,0,1,0,1,0,0,1,0,0
"8797","No",1,1,1,0,0,1,0,68.59726,0,1,0,1,0,0,0,0,1,0
"8798","No",0,1,0,1,0,0,0,67.53691,1,0,0,0,1,0,0,0,0,1
"8799","No",0,1,0,1,0,1,0,65.77898,0,1,0,0,0,1,1,0,0,0
"8800","No",0,1,0,1,1,0,1,64.48578,0,1,0,0,1,0,1,0,0,0
"8801","No",0,1,1,1,0,1,1,68.68812,0,0,1,0,1,0,1,0,0,0
"8802","No",0,0,0,0,0,1,1,64.79987,1,0,0,1,0,0,1,0,0,0
"8803","No",0,1,0,0,0,0,1,66.70002,0,1,0,0,1,0,0,0,1,0
"8804","No",1,1,1,0,0,0,0,55.40847,1,0,0,0,1,0,1,0,0,0
"8805","No",0,1,1,1,0,1,0,58.52385,0,1,0,0,1,0,0,1,0,0
"8806","No",0,1,1,0,0,0,1,69.12212,0,0,1,0,1,0,1,0,0,0
"8807","Yes",1,1,1,1,1,1,1,70.7555,0,0,1,1,0,0,1,0,0,0
"8808","No",0,1,0,0,0,0,1,62.23897,1,0,0,1,0,0,1,0,0,0
"8809","No",0,1,1,1,1,1,0,69.27587,0,0,1,0,0,1,0,0,1,0
"8810","No",0,1,0,1,0,1,0,48.27562,1,0,0,1,0,0,0,0,1,0
"8811","No",0,1,0,0,1,0,0,69.31577,0,0,1,0,1,0,0,0,1,0
"8812","Yes",0,1,1,1,1,1,0,43.87969,1,0,0,0,1,0,1,0,0,0
"8813","No",0,1,1,1,1,1,0,60.99965,1,0,0,0,1,0,0,0,1,0
"8814","No",0,1,0,1,0,0,0,57.60401,1,0,0,0,1,0,0,0,1,0
"8815","No",0,1,0,0,1,1,1,47.67256,1,0,0,0,1,0,0,0,0,1
"8816","No",0,1,1,1,1,0,1,65.99581,1,0,0,1,0,0,0,1,0,0
"8817","No",1,1,0,0,1,0,1,65.27026,0,1,0,0,0,1,1,0,0,0
"8818","No",0,1,1,0,0,0,1,68.61891,0,0,1,1,0,0,0,0,1,0
"8819","Yes",0,1,1,1,1,1,1,47.60481,1,0,0,0,1,0,1,0,0,0
"8820","No",1,1,0,0,0,0,1,68.47424,1,0,0,0,1,0,0,1,0,0
"8821","No",0,1,0,1,1,1,1,62.78883,1,0,0,0,1,0,1,0,0,0
"8822","No",0,1,1,1,1,0,1,48.01685,1,0,0,0,1,0,0,0,1,0
"8823","No",1,1,1,0,1,1,1,71.07998,0,0,1,0,0,1,0,1,0,0
"8824","Yes",0,1,1,1,1,1,1,61.48122,1,0,0,0,0,1,1,0,0,0
"8825","No",0,0,1,1,0,1,0,70.42068,1,0,0,0,1,0,0,0,0,1
"8826","No",0,1,0,0,0,0,1,67.10773,1,0,0,0,0,1,1,0,0,0
"8827","No",0,0,0,0,0,0,1,60.31971,1,0,0,0,1,0,0,0,1,0
"8828","No",0,1,1,0,1,0,0,60.69166,0,0,1,0,1,0,1,0,0,0
"8829","No",0,0,0,0,0,1,0,70.56821,1,0,0,0,1,0,0,0,1,0
"8830","No",0,1,0,0,0,0,0,58.95425,1,0,0,0,0,1,1,0,0,0
"8831","No",0,1,0,1,1,1,1,65.66957,1,0,0,0,1,0,1,0,0,0
"8832","No",0,1,0,1,0,0,1,50.71608,0,0,1,0,0,1,1,0,0,0
"8833","No",0,1,0,1,0,0,0,70.77383,1,0,0,0,1,0,0,0,0,1
"8834","No",1,1,1,0,0,0,0,63.9264,1,0,0,0,1,0,0,0,1,0
"8835","No",1,1,0,0,1,0,1,71.59439,1,0,0,0,0,1,0,0,1,0
"8836","No",0,1,1,0,0,1,0,71.05361,0,0,1,1,0,0,1,0,0,0
"8837","No",0,1,0,0,0,1,0,58.73457,0,0,1,1,0,0,0,1,0,0
"8838","No",0,1,0,1,0,1,0,68.20321,1,0,0,0,0,1,0,0,1,0
"8839","Yes",0,1,1,1,1,1,1,51.67488,1,0,0,0,0,1,1,0,0,0
"8840","No",0,1,0,1,1,1,0,60.93346,0,0,1,1,0,0,1,0,0,0
"8841","No",0,1,1,1,0,0,0,42.82102,1,0,0,0,0,1,0,0,0,1
"8842","No",0,1,1,0,0,0,0,58.57249,1,0,0,0,0,1,0,1,0,0
"8843","No",0,1,0,1,0,0,0,55.68741,0,1,0,0,0,1,0,0,0,1
"8844","No",1,1,0,1,1,0,1,69.5048,0,1,0,0,0,1,0,1,0,0
"8845","No",0,1,0,1,0,1,1,62.89177,0,0,1,0,0,1,0,1,0,0
"8846","No",0,1,1,1,0,0,1,53.60305,1,0,0,0,1,0,1,0,0,0
"8847","No",0,1,0,1,0,0,0,54.37409,1,0,0,0,1,0,0,0,0,1
"8848","No",0,1,1,1,0,1,1,52.71022,0,1,0,0,1,0,1,0,0,0
"8849","No",0,1,1,0,0,1,1,64.56029,1,0,0,0,0,1,1,0,0,0
"8850","No",0,1,0,1,1,1,0,51.9647,1,0,0,1,0,0,0,0,1,0
"8851","No",1,1,1,0,0,1,1,64.56459,1,0,0,1,0,0,0,1,0,0
"8852","No",0,1,0,1,0,0,1,58.51928,1,0,0,1,0,0,0,1,0,0
"8853","No",0,1,1,1,0,1,0,69.24664,1,0,0,0,1,0,0,0,0,1
"8854","No",0,1,1,0,0,1,0,71.75497,0,0,1,1,0,0,0,0,0,1
"8855","No",1,1,1,1,0,1,0,71.53606,1,0,0,1,0,0,1,0,0,0
"8856","No",0,1,0,0,0,1,1,62.5567,1,0,0,1,0,0,0,0,1,0
"8857","No",0,1,1,1,0,1,1,69.74686,0,0,1,1,0,0,0,1,0,0
"8858","No",0,1,0,1,1,0,0,55.48531,1,0,0,1,0,0,0,0,0,1
"8859","No",0,1,0,0,0,0,0,68.69992,0,0,1,1,0,0,0,0,1,0
"8860","No",0,1,0,0,0,0,1,65.16987,0,0,1,1,0,0,1,0,0,0
"8861","No",0,1,1,0,0,0,0,50.55452,1,0,0,0,0,1,0,0,1,0
"8862","No",0,1,0,0,0,0,1,58.0434,1,0,0,1,0,0,0,1,0,0
"8863","No",0,1,1,1,1,0,1,70.21916,1,0,0,0,1,0,0,0,0,1
"8864","No",0,0,0,1,0,0,0,61.18471,0,0,1,1,0,0,0,1,0,0
"8865","No",0,1,1,0,0,1,1,70.19945,0,1,0,0,1,0,1,0,0,0
"8866","Yes",1,1,0,1,0,1,1,56.76973,1,0,0,0,1,0,0,0,1,0
"8867","No",0,1,0,1,1,0,0,42.02106,0,0,1,0,0,1,0,0,1,0
"8868","No",0,1,0,1,0,1,1,59.59171,1,0,0,0,1,0,0,0,1,0
"8869","No",0,1,1,0,0,0,0,58.90417,1,0,0,0,1,0,0,1,0,0
"8870","No",0,1,1,0,1,0,1,55.64344,0,1,0,1,0,0,1,0,0,0
"8871","No",1,1,1,0,0,0,0,37.90754,0,0,1,1,0,0,0,0,1,0
"8872","No",0,1,1,0,0,1,1,65.87966,1,0,0,1,0,0,0,0,0,1
"8873","No",0,1,0,0,0,1,0,60.05643,1,0,0,0,1,0,0,0,1,0
"8874","No",1,1,0,0,0,1,1,71.21314,0,0,1,0,1,0,1,0,0,0
"8875","No",0,1,1,0,1,1,1,63.53539,1,0,0,1,0,0,0,0,1,0
"8876","No",0,1,1,1,1,1,0,58.56191,1,0,0,0,1,0,0,1,0,0
"8877","No",0,1,0,1,1,0,0,59.47229,1,0,0,0,1,0,0,0,1,0
"8878","No",0,1,0,0,1,0,0,46.55186,0,1,0,0,1,0,1,0,0,0
"8879","No",0,1,1,0,0,0,0,65.28923,0,0,1,1,0,0,1,0,0,0
"8880","No",0,1,0,0,0,0,0,63.58076,0,0,1,0,1,0,1,0,0,0
"8881","No",0,1,1,0,1,0,1,71.96235,0,0,1,0,1,0,1,0,0,0
"8882","No",0,1,0,0,0,0,1,65.11343,1,0,0,0,1,0,0,0,1,0
"8883","No",1,1,0,0,0,0,1,55.42799,1,0,0,0,1,0,0,0,0,1
"8884","No",0,1,0,1,1,1,1,54.40563,1,0,0,0,1,0,1,0,0,0
"8885","No",0,1,0,1,0,1,0,52.8369,0,1,0,0,1,0,0,1,0,0
"8886","No",0,1,1,0,0,1,0,54.28949,0,0,1,1,0,0,0,0,1,0
"8887","No",0,1,1,0,1,1,0,63.39683,0,0,1,0,1,0,0,1,0,0
"8888","No",0,1,0,1,1,1,1,57.87473,0,0,1,1,0,0,1,0,0,0
"8889","No",0,1,1,1,0,1,0,66.35321,1,0,0,1,0,0,0,0,0,1
"8890","No",0,1,0,0,0,0,0,46.75485,1,0,0,0,1,0,0,1,0,0
"8891","No",1,1,1,0,1,1,1,48.42652,0,0,1,0,1,0,0,1,0,0
"8892","No",0,1,0,1,1,1,1,58.89646,1,0,0,1,0,0,0,0,1,0
"8893","No",0,1,1,0,1,1,0,70.52668,1,0,0,1,0,0,0,0,1,0
"8894","Yes",0,1,0,1,1,1,1,71.64551,1,0,0,1,0,0,0,0,1,0
"8895","No",0,1,1,1,1,0,1,39.23505,0,0,1,1,0,0,0,0,0,1
"8896","No",0,1,1,1,0,1,1,67.15929,0,1,0,1,0,0,0,0,0,1
"8897","No",0,1,1,0,1,0,0,64.25764,0,0,1,0,0,1,0,0,1,0
"8898","No",0,1,0,1,1,1,0,65.12124,0,0,1,0,1,0,0,0,1,0
"8899","No",0,1,1,0,0,1,0,67.89973,1,0,0,0,1,0,0,0,1,0
"8900","No",0,1,0,0,0,0,1,68.54375,0,0,1,0,1,0,1,0,0,0
"8901","No",0,1,1,1,0,1,1,56.32657,0,0,1,0,0,1,0,0,0,1
"8902","No",1,1,0,1,1,1,0,47.40118,1,0,0,0,0,1,0,0,1,0
"8903","No",0,1,1,0,0,1,0,39.83368,1,0,0,0,0,1,1,0,0,0
"8904","No",0,1,1,1,1,1,0,51.59283,0,1,0,0,1,0,0,0,1,0
"8905","No",0,1,0,0,0,0,0,71.12681,0,1,0,1,0,0,0,0,0,1
"8906","No",0,1,0,0,0,1,0,59.28121,0,1,0,0,0,1,0,1,0,0
"8907","No",0,1,1,0,0,0,1,68.14328,1,0,0,0,0,1,0,1,0,0
"8908","No",0,1,1,0,1,1,0,63.20833,1,0,0,1,0,0,0,0,1,0
"8909","No",0,1,1,1,0,0,1,71.21292,1,0,0,0,1,0,0,1,0,0
"8910","No",0,1,0,0,1,1,0,43.5663,1,0,0,1,0,0,0,0,0,1
"8911","No",0,1,0,0,0,0,1,59.78823,0,0,1,0,1,0,0,0,0,1
"8912","No",0,1,0,0,0,0,0,52.20049,1,0,0,1,0,0,0,0,1,0
"8913","No",0,1,1,0,1,0,0,65.90545,0,0,1,0,1,0,0,0,0,1
"8914","No",0,0,0,1,0,1,1,69.01117,1,0,0,0,0,1,0,1,0,0
"8915","No",0,1,0,0,1,1,0,55.02079,1,0,0,0,1,0,1,0,0,0
"8916","No",0,1,1,1,0,1,0,53.58396,1,0,0,0,1,0,0,0,1,0
"8917","No",0,1,1,1,0,0,0,66.22321,1,0,0,0,0,1,1,0,0,0
"8918","No",0,1,0,0,1,0,0,42.07751,0,0,1,0,1,0,0,0,1,0
"8919","No",0,1,0,0,0,0,0,51.80774,0,0,1,0,1,0,0,1,0,0
"8920","No",1,1,0,0,0,1,0,65.32158,0,0,1,0,1,0,0,1,0,0
"8921","No",0,1,1,0,0,1,1,70.66533,0,0,1,0,1,0,0,0,0,1
"8922","No",0,1,1,0,0,1,1,54.11361,0,0,1,0,1,0,0,0,0,1
"8923","No",1,1,1,1,1,0,0,64.20551,1,0,0,0,0,1,0,0,0,1
"8924","No",0,1,0,0,1,0,1,58.36296,1,0,0,0,1,0,0,0,0,1
"8925","No",0,1,0,1,1,0,1,43.98704,1,0,0,0,0,1,0,0,1,0
"8926","No",0,1,0,0,1,0,1,54.99066,1,0,0,0,0,1,0,0,0,1
"8927","No",0,1,1,0,1,1,1,53.62789,1,0,0,1,0,0,1,0,0,0
"8928","No",0,1,0,1,1,0,0,59.29358,1,0,0,0,1,0,1,0,0,0
"8929","No",0,0,0,0,1,1,1,71.58757,1,0,0,0,0,1,0,1,0,0
"8930","Yes",0,1,1,1,0,1,1,42.47353,1,0,0,1,0,0,1,0,0,0
"8931","No",0,1,1,0,1,1,1,57.68543,0,0,1,0,0,1,0,1,0,0
"8932","No",0,1,0,1,0,0,0,66.77433,0,1,0,0,0,1,1,0,0,0
"8933","No",0,1,0,1,1,1,1,63.6336,0,0,1,0,1,0,0,1,0,0
"8934","No",0,1,0,0,0,1,0,55.9975,1,0,0,0,0,1,0,0,1,0
"8935","No",1,1,0,1,0,1,1,56.841,0,0,1,0,0,1,0,0,1,0
"8936","No",0,1,0,1,1,1,1,70.47803,0,1,0,1,0,0,1,0,0,0
"8937","No",0,1,1,1,0,0,0,57.39587,1,0,0,0,0,1,1,0,0,0
"8938","No",0,1,1,0,1,0,1,60.74786,0,1,0,1,0,0,0,1,0,0
"8939","No",0,1,1,1,1,0,0,69.82128,0,0,1,0,0,1,0,0,1,0
"8940","No",0,0,0,0,0,1,0,65.71805,0,1,0,0,1,0,0,0,1,0
"8941","No",0,1,1,1,0,0,1,60.42253,0,1,0,1,0,0,0,0,1,0
"8942","No",0,1,0,1,1,0,1,69.44504,0,0,1,1,0,0,1,0,0,0
"8943","No",1,1,0,1,1,0,0,53.25801,0,0,1,0,1,0,0,0,1,0
"8944","No",0,0,0,1,0,0,1,63.43387,1,0,0,1,0,0,0,0,1,0
"8945","No",1,1,1,1,1,0,0,53.48684,1,0,0,0,1,0,1,0,0,0
