"","Churn","Techie","Phone","Multiple","OnlineBackup","DeviceProtection","StreamingTV","StreamingMovies","Tenure","ContractMonth-to-month","ContractOne year","ContractTwo Year","InternetServiceDSL","InternetServiceFiber Optic","InternetServiceNone","PaymentMethodBank Transfer(automatic)","PaymentMethodCredit Card (automatic)","PaymentMethodElectronic Check","PaymentMethodMailed Check"
"6327","No",1,1,1,1,0,0,0,0.668956624238159,1,0,0,0,0,1,0,0,1,0
"6328","No",0,1,0,0,0,1,0,0.721773501752686,1,0,0,1,0,0,0,1,0,0
"6329","No",0,1,1,0,0,0,0,0.605917027676688,1,0,0,0,1,0,0,0,1,0
"6330","Yes",0,1,0,0,0,1,1,1.05176893845128,1,0,0,1,0,0,0,1,0,0
"6331","No",1,1,0,0,0,1,0,1.23789412633133,1,0,0,1,0,0,1,0,0,0
"6332","No",0,1,1,1,1,0,1,0.751418706280991,1,0,0,0,1,0,0,0,0,1
"6333","No",0,1,1,0,1,1,0,0.219281782609555,0,0,1,0,1,0,1,0,0,0
"6334","No",0,1,0,0,1,1,1,1.25030607742041,0,0,1,0,1,0,0,1,0,0
"6335","No",0,1,1,1,0,0,0,0.66457929466697,0,1,0,1,0,0,0,0,1,0
"6336","No",0,1,0,1,0,1,1,1.34262291810649,1,0,0,0,1,0,0,0,1,0
"6337","No",1,1,0,0,1,1,0,0.815770934457287,0,1,0,1,0,0,1,0,0,0
"6338","No",0,1,1,0,1,0,1,0.544581469737054,0,0,1,1,0,0,0,0,1,0
"6339","No",0,0,0,0,0,1,0,1.14871421426668,0,0,1,1,0,0,0,0,0,1
"6340","No",1,1,0,0,0,1,0,0.674429137086945,1,0,0,0,1,0,0,0,0,1
"6341","No",0,1,1,0,0,0,0,0.58068129725638,1,0,0,0,0,1,1,0,0,0
"6342","No",0,1,0,1,1,0,0,0.637873235315968,1,0,0,0,1,0,1,0,0,0
"6343","No",0,1,1,0,1,0,1,1.12721897341774,0,0,1,0,0,1,0,0,0,1
"6344","No",0,1,0,1,0,0,1,0.785289971971978,0,1,0,1,0,0,0,0,1,0
"6345","No",0,1,1,0,0,1,0,1.29717508111241,0,1,0,0,1,0,0,0,1,0
"6346","No",0,1,1,1,0,0,0,1.27593586204488,1,0,0,0,1,0,0,0,1,0
"6347","No",0,1,0,1,0,0,0,0.903724059728946,1,0,0,0,1,0,0,0,1,0
"6348","No",0,1,0,1,1,0,0,0.617128285773231,1,0,0,0,1,0,0,0,1,0
"6349","No",0,1,1,1,1,1,0,0.32758958493,1,0,0,1,0,0,0,0,0,1
"6350","No",1,1,1,1,0,1,0,1.12415162826423,1,0,0,0,0,1,0,0,0,1
"6351","No",0,1,1,0,0,0,0,1.35060497385241,0,1,0,0,1,0,0,1,0,0
"6352","No",0,1,1,1,1,0,0,1.22283157455418,1,0,0,1,0,0,0,0,0,1
"6353","No",0,1,1,1,0,0,0,0.448715872187383,1,0,0,0,0,1,0,0,1,0
"6354","No",0,1,1,1,1,1,0,1.17184807015077,0,0,1,0,1,0,0,1,0,0
"6355","No",0,1,0,1,1,1,1,0.624617584678444,0,0,1,0,1,0,0,0,1,0
"6356","No",0,1,1,0,1,0,1,0.906634463908632,1,0,0,0,1,0,0,0,1,0
"6357","No",0,1,1,0,0,0,0,1.18445024126354,1,0,0,1,0,0,0,1,0,0
"6358","No",0,1,1,0,0,1,1,0.487177377734534,1,0,0,0,0,1,0,1,0,0
"6359","No",0,1,0,0,1,0,0,1.1491804991359,1,0,0,1,0,0,1,0,0,0
"6360","No",0,1,0,1,0,1,1,1.31401692754463,0,0,1,1,0,0,1,0,0,0
"6361","Yes",0,1,0,1,1,1,1,1.07945824245758,1,0,0,1,0,0,0,0,0,1
"6362","No",0,1,1,1,1,0,0,0.265262084401578,0,1,0,0,1,0,0,1,0,0
"6363","No",0,1,1,0,0,0,0,0.78449505648527,1,0,0,0,1,0,1,0,0,0
"6364","Yes",0,1,1,0,0,0,1,0.509746246112852,1,0,0,1,0,0,1,0,0,0
"6365","No",0,1,1,0,1,1,1,1.37341057729005,1,0,0,0,1,0,0,0,1,0
"6366","No",0,1,1,0,0,1,1,1.34683233974423,0,0,1,1,0,0,1,0,0,0
"6367","No",0,1,1,0,0,0,1,1.28607651798021,1,0,0,0,1,0,0,0,0,1
"6368","No",1,1,1,1,1,1,1,1.25857629948454,0,0,1,1,0,0,0,1,0,0
"6369","No",0,1,0,0,0,1,1,1.35673247891004,0,1,0,1,0,0,0,0,0,1
"6370","No",0,1,1,0,1,0,1,0.894437692130662,1,0,0,0,0,1,0,0,1,0
"6371","No",0,1,1,0,0,0,1,1.30072724151519,1,0,0,0,1,0,0,0,0,1
"6372","No",0,1,1,1,1,1,1,1.35432466401762,1,0,0,1,0,0,1,0,0,0
"6373","No",0,1,1,1,1,0,1,1.35180112879269,1,0,0,0,1,0,0,1,0,0
"6374","No",0,1,0,1,0,0,1,0.796107932206401,1,0,0,0,0,1,0,0,0,1
"6375","Yes",0,1,1,1,1,0,1,1.06829652476483,0,1,0,1,0,0,0,0,0,1
"6376","No",0,1,1,0,1,0,0,0.546699227456161,1,0,0,0,1,0,0,0,1,0
"6377","Yes",0,1,0,0,1,1,1,0.424817354498283,0,0,1,1,0,0,0,0,1,0
"6378","No",1,1,1,0,0,0,0,0.780375639550586,1,0,0,0,1,0,0,1,0,0
"6379","No",0,1,0,0,0,1,1,1.254690592241,0,1,0,1,0,0,0,0,1,0
"6380","No",0,1,0,1,0,0,1,1.10649557962322,0,0,1,1,0,0,0,0,1,0
"6381","No",0,1,1,0,0,0,0,0.189057598247687,0,0,1,1,0,0,0,0,1,0
"6382","No",0,1,0,1,1,0,1,1.10848286833999,0,1,0,1,0,0,0,0,0,1
"6383","No",1,1,0,1,0,0,1,1.38416122308268,0,0,1,1,0,0,1,0,0,0
"6384","No",1,1,0,1,0,1,0,0.745428855475109,0,1,0,0,0,1,1,0,0,0
"6385","No",0,1,0,1,1,0,1,1.00448924103018,0,0,1,1,0,0,0,1,0,0
"6386","No",1,1,1,0,1,0,0,1.3277214671844,1,0,0,0,1,0,0,1,0,0
"6387","No",0,1,0,0,1,1,0,1.16770709746788,0,1,0,0,0,1,1,0,0,0
"6388","No",0,1,1,1,0,1,0,0.459846201685375,0,1,0,0,1,0,0,0,0,1
"6389","No",1,1,1,1,1,1,1,1.24703830162562,0,0,1,0,1,0,0,0,0,1
"6390","No",0,1,0,0,1,0,1,1.25502640810789,1,0,0,0,0,1,0,0,1,0
"6391","No",0,1,1,0,1,0,0,0.999995056613417,0,0,1,0,0,1,0,0,1,0
"6392","No",0,1,1,1,1,0,1,0.962982702419769,1,0,0,0,1,0,0,0,0,1
"6393","No",0,1,0,1,1,1,1,1.15018227417124,0,1,0,0,0,1,0,0,0,1
"6394","No",0,1,0,0,0,0,0,0.637390310921808,0,1,0,1,0,0,1,0,0,0
"6395","No",0,1,0,0,0,1,0,0.968244574009707,0,0,1,1,0,0,0,0,0,1
"6396","No",0,0,1,1,1,0,1,1.35229161660727,1,0,0,0,1,0,0,0,1,0
"6397","No",0,1,0,0,1,0,0,0.436780416585109,1,0,0,0,0,1,0,0,0,1
"6398","No",0,1,0,1,0,0,0,1.35863581366008,0,0,1,1,0,0,0,0,1,0
"6399","No",0,1,1,1,0,0,1,1.07157035129595,1,0,0,0,1,0,0,0,0,1
"6400","No",0,1,0,1,1,1,0,1.2790656054169,0,1,0,0,1,0,0,1,0,0
"6401","No",0,1,0,1,0,0,0,1.26758924943445,1,0,0,0,1,0,0,1,0,0
"6402","No",0,1,0,0,0,0,0,0.630317756482033,0,1,0,1,0,0,0,0,1,0
"6403","No",0,1,0,1,1,0,1,1.08442211528276,1,0,0,1,0,0,0,1,0,0
"6404","No",0,1,0,1,1,1,1,1.17162797461639,1,0,0,0,1,0,0,1,0,0
"6405","No",1,1,1,1,1,0,0,1.40977663720835,1,0,0,1,0,0,1,0,0,0
"6406","No",0,1,0,1,0,1,0,1.41616092038941,0,1,0,1,0,0,0,0,1,0
"6407","No",0,1,0,0,0,1,0,0.648766829754646,1,0,0,1,0,0,0,0,0,1
"6408","No",0,1,0,1,0,0,0,1.25547189357094,0,1,0,1,0,0,0,1,0,0
"6409","No",0,0,0,1,0,1,1,1.19847093187709,1,0,0,0,1,0,0,1,0,0
"6410","No",0,1,0,1,0,0,0,1.20149024931091,0,0,1,0,1,0,0,1,0,0
"6411","No",0,1,1,1,1,0,0,0.648705944220221,1,0,0,1,0,0,0,0,0,1
"6412","No",0,1,0,1,1,0,0,1.34595989919817,1,0,0,1,0,0,0,0,1,0
"6413","No",0,1,1,1,1,0,1,1.08652172079285,0,1,0,1,0,0,0,0,0,1
"6414","No",0,1,0,1,0,0,0,0.788168987956899,1,0,0,1,0,0,0,0,1,0
"6415","No",0,1,0,1,0,0,0,0.494180726877417,0,0,1,0,1,0,0,1,0,0
"6416","No",0,1,1,0,1,1,1,1.14405250008749,0,0,1,0,1,0,1,0,0,0
"6417","Yes",1,1,0,0,1,1,1,1.18948861377991,1,0,0,0,0,1,0,0,1,0
"6418","No",1,1,0,1,0,1,0,1.29557201415325,0,0,1,1,0,0,0,0,1,0
"6419","No",1,1,0,0,0,1,0,0.448322574325263,1,0,0,0,0,1,0,0,0,1
"6420","No",0,1,1,0,0,0,1,0.237440042366811,1,0,0,1,0,0,0,1,0,0
"6421","Yes",1,1,0,1,0,1,1,0.622571301282357,1,0,0,1,0,0,0,0,0,1
"6422","No",0,1,1,1,1,0,1,1.19780270368251,1,0,0,0,1,0,0,0,1,0
"6423","No",0,1,0,1,0,1,0,0.463117759190374,0,0,1,0,0,1,0,1,0,0
"6424","No",0,1,0,1,1,1,0,0.155873469302345,1,0,0,0,1,0,0,0,1,0
"6425","No",0,1,1,0,0,1,0,0.900573138779732,0,0,1,0,1,0,0,0,1,0
"6426","No",0,0,1,0,0,1,1,0.651012409278941,1,0,0,1,0,0,1,0,0,0
"6427","No",0,1,0,1,1,1,0,0.657669731937362,1,0,0,0,1,0,0,0,0,1
"6428","No",0,1,0,1,1,1,1,1.15596375274441,0,0,1,1,0,0,1,0,0,0
"6429","No",0,0,0,1,0,0,1,0.970706089187148,1,0,0,1,0,0,0,0,1,0
"6430","No",0,1,1,0,1,0,0,1.22743089051486,1,0,0,0,1,0,1,0,0,0
"6431","No",0,1,1,0,0,0,1,0.756082311315281,0,0,1,0,1,0,1,0,0,0
"6432","No",0,0,1,0,0,0,1,0.875253832563724,1,0,0,0,1,0,0,0,0,1
"6433","No",0,1,0,0,1,1,1,1.26068384658607,0,0,1,0,1,0,0,1,0,0
"6434","No",0,1,0,0,0,0,1,1.11113535988317,1,0,0,0,1,0,1,0,0,0
"6435","No",0,1,0,1,1,1,1,0.511291831076779,0,1,0,0,1,0,1,0,0,0
"6436","Yes",0,0,1,1,1,1,1,0.894462651418066,1,0,0,1,0,0,0,0,1,0
"6437","No",0,1,1,0,1,1,1,0.738855108612389,0,0,1,0,0,1,0,0,1,0
"6438","No",0,1,1,0,0,1,1,0.890868135860903,1,0,0,1,0,0,0,0,1,0
"6439","No",0,1,1,0,1,1,0,0.640891796407738,1,0,0,1,0,0,0,1,0,0
"6440","No",0,1,0,1,0,1,1,1.31234427711756,0,1,0,1,0,0,0,0,1,0
"6441","No",0,1,0,0,0,0,1,0.969248618071177,0,0,1,0,1,0,0,1,0,0
"6442","No",0,1,0,0,0,1,1,0.982148031606665,1,0,0,0,1,0,0,0,0,1
"6443","No",0,1,0,1,0,1,0,1.26095802057649,0,1,0,1,0,0,0,1,0,0
"6444","No",1,0,1,0,1,1,1,0.72235891049361,0,0,1,0,1,0,0,0,1,0
"6445","No",1,1,0,0,0,0,0,1.27973912800578,0,0,1,0,0,1,0,0,1,0
"6446","No",0,1,0,0,0,1,0,1.21195953586372,1,0,0,0,0,1,1,0,0,0
"6447","No",0,1,1,0,0,0,0,1.19024457765143,1,0,0,0,0,1,0,1,0,0
"6448","No",0,1,0,1,0,1,1,1.04224583579368,1,0,0,1,0,0,0,0,1,0
"6449","No",0,1,1,1,1,0,0,1.20898219541327,1,0,0,0,1,0,1,0,0,0
"6450","No",0,1,1,1,0,1,0,0.422405379724629,0,0,1,0,0,1,0,1,0,0
"6451","No",1,1,1,1,0,1,1,1.24937312951093,0,1,0,1,0,0,0,0,1,0
"6452","No",0,1,0,1,1,1,0,1.18439654097852,0,1,0,1,0,0,0,0,0,1
"6453","No",0,1,1,1,1,1,0,1.30017397731107,1,0,0,0,0,1,0,0,0,1
"6454","No",0,1,1,1,0,1,0,1.21989394206097,0,1,0,0,1,0,0,0,1,0
"6455","No",0,1,0,1,0,0,0,1.21992873379492,1,0,0,1,0,0,0,1,0,0
"6456","No",0,1,1,0,0,0,0,1.24711733936906,0,1,0,0,1,0,1,0,0,0
"6457","No",0,1,0,1,0,1,0,0.985538334812343,0,0,1,0,0,1,0,0,1,0
"6458","No",0,1,0,0,0,1,0,1.19749411612916,0,0,1,0,1,0,0,0,1,0
"6459","No",1,1,0,0,1,0,1,1.05758218339023,1,0,0,1,0,0,0,0,0,1
"6460","No",0,1,0,0,0,1,0,0.907618843076996,0,0,1,1,0,0,1,0,0,0
"6461","No",0,0,1,0,0,0,1,0.878162724059325,1,0,0,0,1,0,1,0,0,0
"6462","Yes",0,1,0,1,0,1,1,0.238132851677776,1,0,0,0,0,1,0,0,1,0
"6463","Yes",0,1,0,1,0,1,1,0.666490571008464,1,0,0,0,0,1,0,0,1,0
"6464","No",0,1,0,0,0,1,1,0.981934364979648,0,0,1,1,0,0,0,0,0,1
"6465","No",0,1,1,0,0,1,1,1.26548283684598,0,0,1,0,1,0,1,0,0,0
"6466","No",0,1,0,1,0,0,0,0.710876503774817,0,1,0,1,0,0,0,0,1,0
"6467","No",0,1,0,0,0,1,0,1.38286901270301,1,0,0,1,0,0,1,0,0,0
"6468","No",0,1,1,0,1,1,0,0.972510721300644,1,0,0,0,1,0,0,1,0,0
"6469","Yes",0,1,1,0,0,1,1,0.611409961760621,1,0,0,1,0,0,1,0,0,0
"6470","No",0,1,1,1,0,0,1,0.486706554813054,1,0,0,0,1,0,0,0,1,0
"6471","No",0,1,0,0,0,1,0,1.21460106044728,1,0,0,0,0,1,1,0,0,0
"6472","No",0,1,0,1,1,0,0,0.985267942532135,1,0,0,0,1,0,0,0,1,0
"6473","No",0,1,1,1,0,0,1,0.81125708514742,0,1,0,0,0,1,0,0,0,1
"6474","No",0,1,0,1,0,0,1,0.915450764927479,1,0,0,1,0,0,0,0,0,1
"6475","No",0,1,1,0,0,0,1,1.39886073067941,0,1,0,1,0,0,0,0,1,0
"6476","No",0,1,0,0,0,1,1,1.27891395883737,1,0,0,0,1,0,1,0,0,0
"6477","No",0,1,0,1,1,1,0,1.17634074188345,0,0,1,1,0,0,0,0,0,1
"6478","No",0,1,0,0,0,0,0,1.07987952497528,0,1,0,0,1,0,0,1,0,0
"6479","Yes",1,0,0,0,1,1,0,0.283377989004453,1,0,0,0,1,0,1,0,0,0
"6480","No",1,1,1,1,0,0,0,1.17840669017264,0,1,0,0,1,0,0,0,1,0
"6481","No",0,1,0,1,1,0,1,1.27425451368431,1,0,0,0,0,1,0,1,0,0
"6482","No",0,1,0,0,0,1,0,0.205926672993437,1,0,0,0,1,0,0,0,1,0
"6483","No",0,1,1,0,0,1,1,1.14774042388691,0,1,0,0,1,0,0,1,0,0
"6484","No",0,1,1,1,0,1,0,0.605440532189889,0,1,0,0,0,1,0,1,0,0
"6485","No",0,1,1,1,0,0,0,0.999470533406917,0,1,0,1,0,0,0,0,0,1
"6486","No",0,1,1,1,0,1,1,1.23635081039353,0,1,0,0,1,0,1,0,0,0
"6487","No",0,1,0,1,0,0,1,0.542502663633138,0,0,1,0,0,1,0,0,1,0
"6488","No",0,0,0,0,1,0,0,1.35214828979021,0,1,0,0,1,0,0,1,0,0
"6489","No",0,1,1,0,0,1,0,0.477845629613698,1,0,0,0,1,0,0,0,1,0
"6490","No",0,1,0,0,0,1,0,1.16069429404946,1,0,0,1,0,0,1,0,0,0
"6491","No",1,1,1,1,1,1,0,0.19596300109606,0,0,1,1,0,0,0,0,1,0
"6492","No",0,1,1,0,1,1,1,0.897056148281929,1,0,0,1,0,0,0,0,1,0
"6493","No",1,1,0,0,0,1,0,1.28195105030918,0,1,0,1,0,0,0,0,0,1
"6494","No",0,1,0,0,1,1,0,1.00739208178944,1,0,0,1,0,0,0,0,1,0
"6495","No",0,1,1,0,0,0,1,0.959964897670042,0,0,1,1,0,0,1,0,0,0
"6496","No",0,0,0,0,0,1,0,0.783387771734994,1,0,0,0,0,1,0,1,0,0
"6497","No",0,1,1,0,0,1,0,1.06091424825863,0,1,0,0,1,0,0,0,1,0
"6498","No",0,1,1,1,1,0,0,1.30641115196487,0,1,0,0,0,1,0,1,0,0
"6499","No",0,1,0,1,0,0,1,1.2866899113767,1,0,0,0,0,1,1,0,0,0
"6500","No",0,1,0,0,0,1,1,1.30631585286751,1,0,0,0,0,1,0,0,1,0
"6501","No",0,1,0,1,0,1,0,0.732349054362475,0,0,1,0,1,0,0,0,1,0
"6502","No",0,1,0,0,0,0,0,0.728542384862381,1,0,0,0,1,0,1,0,0,0
"6503","No",0,1,1,1,0,1,1,0.856083965324572,1,0,0,0,1,0,0,0,1,0
"6504","No",0,1,1,0,0,1,1,1.10368803796132,1,0,0,0,1,0,0,0,0,1
"6505","No",0,1,1,0,0,1,0,1.13832623448344,0,0,1,1,0,0,0,0,1,0
"6506","No",0,1,1,0,0,1,1,0.586174987682356,0,0,1,0,1,0,0,0,1,0
"6507","No",0,1,0,0,0,1,0,0.891096929328771,1,0,0,0,1,0,1,0,0,0
"6508","No",0,1,0,0,0,1,0,1.32965732464228,1,0,0,0,1,0,0,1,0,0
"6509","No",0,1,0,0,0,0,1,1.36981833075901,0,0,1,0,0,1,0,1,0,0
"6510","No",0,1,0,0,0,1,1,0.270589379578196,0,1,0,1,0,0,0,0,1,0
"6511","No",0,1,1,1,0,0,1,1.2852229859852,1,0,0,0,1,0,1,0,0,0
"6512","No",0,0,0,0,0,1,1,1.02421955772285,1,0,0,0,0,1,0,0,1,0
"6513","No",0,1,0,1,0,1,1,0.789331863847302,1,0,0,0,1,0,1,0,0,0
"6514","No",0,0,1,0,0,1,1,1.40870036248181,1,0,0,0,1,0,0,0,0,1
"6515","No",0,1,0,0,1,1,0,1.41282772100794,1,0,0,0,1,0,0,1,0,0
"6516","No",0,1,1,0,1,0,0,1.39626950284168,1,0,0,0,1,0,0,0,0,1
"6517","No",0,1,1,1,1,1,0,1.2655206539481,1,0,0,0,1,0,1,0,0,0
"6518","No",0,1,0,0,1,1,0,1.08653646946268,0,1,0,0,1,0,0,1,0,0
"6519","No",0,1,1,0,1,1,0,0.562308236359043,0,1,0,0,0,1,0,0,0,1
"6520","No",0,1,0,1,1,0,0,1.38407915997107,1,0,0,0,1,0,1,0,0,0
"6521","No",0,1,0,0,1,1,0,1.09508880710868,0,1,0,0,1,0,0,1,0,0
"6522","No",0,0,0,0,0,1,0,1.15748778196012,1,0,0,1,0,0,0,0,1,0
"6523","No",0,1,1,0,0,1,0,1.39784193794812,0,1,0,0,0,1,1,0,0,0
"6524","No",0,1,1,1,0,1,1,0.359460325918474,0,1,0,1,0,0,1,0,0,0
"6525","No",0,1,0,1,0,0,1,0.965985758499667,0,1,0,1,0,0,1,0,0,0
"6526","No",0,1,1,0,0,1,0,1.17582340392635,1,0,0,0,1,0,0,0,0,1
"6527","No",1,1,0,0,1,1,1,1.16192108084246,1,0,0,1,0,0,0,0,0,1
"6528","No",0,1,1,1,1,0,1,0.706029485795211,1,0,0,0,0,1,0,0,0,1
"6529","No",0,1,0,0,0,0,0,1.3288487949988,0,1,0,1,0,0,0,1,0,0
"6530","No",0,1,0,0,0,0,0,0.340064312408604,1,0,0,0,0,1,0,1,0,0
"6531","No",0,1,0,1,0,0,0,1.3265480025054,0,1,0,0,1,0,1,0,0,0
"6532","No",0,0,0,1,0,1,1,1.36660954964354,1,0,0,0,1,0,0,0,0,1
"6533","No",0,1,0,1,0,1,1,0.786134427862471,1,0,0,0,1,0,0,1,0,0
"6534","No",0,1,0,1,1,0,1,1.08818453877337,1,0,0,1,0,0,0,0,1,0
"6535","No",1,1,0,0,0,1,1,1.17741058770262,1,0,0,1,0,0,0,1,0,0
"6536","No",0,1,1,1,0,1,0,1.32607755775494,0,0,1,0,1,0,1,0,0,0
"6537","Yes",0,1,1,1,1,1,1,0.843405781836526,0,0,1,1,0,0,1,0,0,0
"6538","No",1,1,0,0,1,1,1,1.14577053103712,0,0,1,1,0,0,0,0,0,1
"6539","No",0,1,0,1,1,1,1,1.13905875175164,0,0,1,0,1,0,0,1,0,0
"6540","No",0,1,0,1,1,0,1,0.874905537053135,0,1,0,0,1,0,0,0,0,1
"6541","No",0,1,1,0,0,1,0,1.16342847053324,0,0,1,0,0,1,0,0,1,0
"6542","No",0,1,1,0,0,1,0,1.00369394737245,0,0,1,1,0,0,1,0,0,0
"6543","No",0,1,0,0,0,1,1,0.866335803540156,0,1,0,0,1,0,0,0,1,0
"6544","No",0,1,0,1,1,0,0,1.3744925245819,0,0,1,1,0,0,0,0,0,1
"6545","No",0,1,0,0,0,1,1,1.35612324539477,1,0,0,1,0,0,1,0,0,0
"6546","No",0,1,0,1,0,0,0,0.819330280109472,0,0,1,0,1,0,0,0,1,0
"6547","No",0,1,1,0,0,0,1,0.438793799102346,1,0,0,0,1,0,0,1,0,0
"6548","No",0,1,0,1,0,0,1,1.2958537515641,0,0,1,1,0,0,0,0,1,0
"6549","No",0,1,1,0,0,1,0,0.826000460582616,1,0,0,0,1,0,1,0,0,0
"6550","No",0,1,0,1,0,1,0,0.234814779137161,0,0,1,1,0,0,0,0,0,1
"6551","No",0,1,1,1,1,1,0,1.0003486465183,0,0,1,0,1,0,1,0,0,0
"6552","No",0,0,1,0,1,1,0,0.848921784352757,0,1,0,0,0,1,0,0,1,0
"6553","Yes",0,0,0,1,1,1,1,1.33018600773001,1,0,0,0,1,0,1,0,0,0
"6554","No",0,1,0,0,1,1,0,0.327391423314855,0,0,1,0,0,1,0,0,1,0
"6555","No",0,1,1,1,1,0,0,1.11076929033458,1,0,0,1,0,0,1,0,0,0
"6556","No",0,1,1,0,1,0,1,1.13332000650388,1,0,0,1,0,0,1,0,0,0
"6557","No",0,1,1,0,0,0,1,1.3802036633451,1,0,0,1,0,0,0,0,1,0
"6558","No",0,0,0,1,1,0,0,0.813416441678866,0,0,1,0,1,0,0,1,0,0
"6559","No",0,1,0,1,0,1,1,1.11891282510659,1,0,0,0,0,1,1,0,0,0
"6560","No",0,1,0,0,1,0,0,1.34295154872397,1,0,0,0,1,0,0,0,0,1
"6561","No",0,1,0,1,0,1,0,0.777874038244891,0,0,1,0,0,1,0,0,1,0
"6562","No",0,1,1,0,0,0,1,0.179489493238558,0,0,1,1,0,0,0,0,0,1
"6563","No",0,1,1,0,1,0,0,0.357997938579227,1,0,0,1,0,0,0,0,0,1
"6564","No",0,0,1,0,1,1,1,1.23861227310072,1,0,0,0,0,1,1,0,0,0
"6565","No",0,1,0,0,1,0,0,0.833410343573363,0,1,0,0,1,0,0,0,0,1
"6566","No",0,1,1,0,0,1,0,1.31884617148624,0,0,1,1,0,0,0,0,1,0
"6567","No",0,1,1,0,1,0,0,1.14453315545553,0,1,0,1,0,0,0,1,0,0
"6568","No",0,1,0,1,1,0,1,1.21838050163385,0,0,1,0,1,0,0,0,0,1
"6569","No",1,1,0,1,0,1,1,0.994285430534297,0,1,0,0,1,0,0,0,1,0
"6570","No",0,1,0,1,0,0,1,1.0659579151693,1,0,0,0,1,0,1,0,0,0
"6571","No",0,1,1,0,1,1,1,0.665254329939935,1,0,0,0,1,0,0,0,0,1
"6572","No",0,1,0,1,0,0,0,0.841593964473626,0,0,1,0,1,0,0,0,1,0
"6573","No",0,1,1,0,0,1,0,0.395263667357125,0,1,0,1,0,0,0,0,0,1
"6574","No",0,1,1,0,1,1,0,0.851430949078877,1,0,0,1,0,0,1,0,0,0
"6575","Yes",0,1,1,0,0,1,1,0.780050412472294,1,0,0,1,0,0,0,1,0,0
"6576","No",0,1,0,1,1,1,0,1.13147566643315,1,0,0,0,1,0,1,0,0,0
"6577","No",0,1,0,1,1,1,1,1.29211590918987,0,1,0,0,0,1,0,0,1,0
"6578","No",0,0,0,0,0,0,0,1.00319362711131,0,0,1,1,0,0,0,0,1,0
"6579","No",0,1,0,1,1,1,1,0.280360562425746,0,0,1,0,1,0,0,0,0,1
"6580","No",1,1,0,0,1,1,0,0.876063874891282,1,0,0,0,1,0,0,1,0,0
"6581","No",0,1,1,0,0,0,0,0.875557125722781,0,0,1,1,0,0,0,0,1,0
"6582","No",0,1,0,0,0,0,0,1.11441523715064,1,0,0,1,0,0,0,0,1,0
"6583","No",1,1,0,0,1,1,1,1.10671945686781,0,0,1,0,1,0,0,0,0,1
"6584","No",1,1,0,1,1,1,1,1.32872929295608,0,1,0,1,0,0,0,0,1,0
"6585","No",0,1,0,1,1,1,0,0.815076990633259,0,0,1,1,0,0,0,0,1,0
"6586","No",0,1,1,1,1,0,1,1.2910460633707,0,0,1,0,1,0,0,0,1,0
"6587","No",0,1,0,0,1,0,1,0.842245174972251,0,0,1,1,0,0,1,0,0,0
"6588","No",0,0,1,0,0,1,1,0.993478413574908,0,0,1,0,1,0,0,0,0,1
"6589","No",0,1,0,1,1,0,0,0.339534872978827,1,0,0,0,1,0,0,0,0,1
"6590","No",0,1,1,1,1,0,1,0.693692412568349,0,0,1,0,0,1,0,1,0,0
"6591","No",0,1,0,0,1,0,0,1.40610573110489,0,1,0,0,1,0,0,0,0,1
"6592","No",0,1,1,1,0,0,0,0.877401843964532,1,0,0,1,0,0,0,1,0,0
"6593","No",0,1,0,0,0,1,1,1.01184088568365,1,0,0,0,1,0,0,0,0,1
"6594","No",0,0,0,1,0,1,1,0.655906698636206,0,0,1,1,0,0,0,1,0,0
"6595","No",0,1,0,1,0,0,1,0.444185005181558,0,1,0,0,1,0,0,0,1,0
"6596","No",0,1,0,0,0,0,1,0.631563073655072,1,0,0,1,0,0,0,0,0,1
"6597","No",0,1,0,0,1,1,0,0.486027359658855,1,0,0,0,1,0,0,0,1,0
"6598","No",0,1,0,1,0,1,1,1.32413640590277,0,1,0,1,0,0,0,0,1,0
"6599","No",0,1,1,1,1,0,0,0.385591565317147,1,0,0,1,0,0,0,0,1,0
"6600","No",1,1,0,0,0,0,1,1.28657305653113,1,0,0,1,0,0,0,1,0,0
"6601","No",0,1,1,1,1,0,0,0.852301498769839,1,0,0,0,1,0,0,0,0,1
"6602","No",1,1,1,0,0,0,1,0.590750478868691,0,1,0,0,1,0,1,0,0,0
"6603","No",0,1,0,1,0,1,0,0.785456367221336,0,0,1,0,1,0,1,0,0,0
"6604","No",1,0,0,1,0,1,0,0.827132326449275,1,0,0,0,1,0,0,0,1,0
"6605","Yes",1,1,1,1,1,1,1,1.30887493616843,1,0,0,0,1,0,0,0,1,0
"6606","No",0,1,1,1,1,1,1,1.37545307897592,0,0,1,0,1,0,0,0,0,1
"6607","No",0,1,1,0,1,1,1,0.431350258890706,0,1,0,1,0,0,0,1,0,0
"6608","No",1,1,1,0,1,1,0,1.34708041993419,1,0,0,0,1,0,0,0,0,1
"6609","No",1,1,0,0,1,0,0,0.430985323855182,1,0,0,0,1,0,1,0,0,0
"6610","No",0,1,1,0,1,1,1,1.07080984937218,0,0,1,0,0,1,0,0,1,0
"6611","No",0,1,1,0,1,0,0,1.32976964143559,0,0,1,0,1,0,0,0,1,0
"6612","No",0,1,0,1,0,0,1,1.10123484254634,1,0,0,0,1,0,0,0,0,1
"6613","No",0,1,1,1,0,1,0,1.36018328947912,1,0,0,0,1,0,1,0,0,0
