"","Churn","Techie","Phone","Multiple","OnlineBackup","DeviceProtection","StreamingTV","StreamingMovies","Tenure","ContractMonth-to-month","ContractOne year","ContractTwo Year","InternetServiceDSL","InternetServiceFiber Optic","InternetServiceNone","PaymentMethodBank Transfer(automatic)","PaymentMethodCredit Card (automatic)","PaymentMethodElectronic Check","PaymentMethodMailed Check"
"844","Yes",0,1,1,1,1,0,1,-1.0717831926777,1,0,0,1,0,0,0,0,0,1
"845","No",0,1,1,0,1,0,0,-1.1502618859022,0,1,0,1,0,0,0,0,1,0
"846","Yes",0,1,1,1,1,1,1,-1.23973472923993,1,0,0,0,0,1,0,0,1,0
"847","No",1,1,1,0,0,1,1,-0.693379520596326,0,0,1,0,1,0,0,1,0,0
"848","No",0,1,0,0,1,0,0,-1.12476253246296,1,0,0,0,1,0,1,0,0,0
"849","No",0,1,0,0,1,0,1,-0.864572247530545,1,0,0,1,0,0,0,0,0,1
"850","No",0,1,1,0,0,0,1,-0.889821970278639,0,0,1,1,0,0,0,0,1,0
"851","Yes",0,0,1,0,0,0,1,-1.11438041433055,1,0,0,0,1,0,1,0,0,0
"852","No",0,1,1,0,1,1,0,-1.06097086719149,0,0,1,0,0,1,0,1,0,0
"853","Yes",0,1,1,1,0,1,0,-1.15498785133789,1,0,0,1,0,0,1,0,0,0
"854","No",0,1,1,1,1,0,0,-0.776337384848041,1,0,0,1,0,0,0,0,0,1
"855","Yes",0,1,0,0,0,1,0,-1.25583403687188,1,0,0,0,0,1,1,0,0,0
"856","No",0,1,1,0,0,0,0,-0.529375068434391,1,0,0,0,0,1,1,0,0,0
"857","No",1,1,0,0,0,0,0,-0.743669837517754,0,0,1,1,0,0,0,0,0,1
"858","No",0,1,0,0,0,0,1,-0.680472543640412,0,1,0,0,0,1,1,0,0,0
"859","Yes",0,1,0,0,0,1,1,-0.940414029857937,1,0,0,0,0,1,1,0,0,0
"860","No",0,1,1,0,0,0,0,-0.947616486043517,0,0,1,1,0,0,0,1,0,0
"861","No",0,1,0,1,1,0,1,-0.921666239295624,0,0,1,0,0,1,0,0,1,0
"862","No",0,1,1,0,0,1,0,-1.00114107280725,0,1,0,0,1,0,0,1,0,0
"863","No",0,1,0,1,0,1,0,-1.14817521384104,0,1,0,0,1,0,0,0,1,0
"864","Yes",1,1,0,0,0,1,0,-0.568869359040628,1,0,0,0,1,0,0,0,0,1
"865","Yes",0,1,0,0,0,1,1,-0.545330103821734,1,0,0,1,0,0,0,0,1,0
"866","Yes",0,1,1,1,1,1,1,-1.22469448955303,0,1,0,0,1,0,0,0,0,1
"867","No",0,1,1,1,0,0,0,-1.02983139550685,1,0,0,0,0,1,0,0,1,0
"868","Yes",0,1,1,0,1,1,1,-1.18239080424689,1,0,0,0,1,0,0,1,0,0
"869","No",0,1,0,1,0,0,0,-0.736466057733599,0,1,0,0,1,0,0,0,1,0
"870","Yes",0,1,1,0,0,0,1,-1.18322217542005,1,0,0,0,0,1,0,1,0,0
"871","No",0,1,0,0,1,0,0,-0.734410698233001,1,0,0,1,0,0,0,1,0,0
"872","Yes",1,0,1,0,0,1,1,-0.760972296253878,1,0,0,1,0,0,1,0,0,0
"873","No",1,1,0,0,1,0,1,-1.11182367568996,1,0,0,0,0,1,0,0,1,0
"874","Yes",0,0,0,1,1,0,1,-1.09538730422674,1,0,0,1,0,0,0,0,0,1
"875","Yes",0,1,1,0,1,1,1,-1.13484048764297,1,0,0,0,1,0,0,0,1,0
"876","No",0,1,0,0,1,0,1,-1.1270674470205,1,0,0,0,1,0,0,0,1,0
"877","No",1,1,1,1,1,0,0,-1.11237595664942,0,1,0,0,0,1,0,0,1,0
"878","No",0,1,0,0,1,0,1,-1.25471321359905,0,0,1,1,0,0,1,0,0,0
"879","Yes",0,1,0,1,1,1,0,-0.84714763955455,1,0,0,0,0,1,0,0,1,0
"880","Yes",0,0,0,0,1,0,1,-0.626778309356542,1,0,0,1,0,0,1,0,0,0
"881","Yes",0,1,1,0,0,1,0,-1.20801136149844,1,0,0,1,0,0,0,1,0,0
"882","Yes",0,1,1,0,0,1,1,-1.00428707753318,0,1,0,1,0,0,1,0,0,0
"883","No",0,1,1,0,1,0,0,-1.06124107038619,0,1,0,0,1,0,1,0,0,0
"884","Yes",0,1,1,0,1,1,0,-1.22163985094583,1,0,0,0,1,0,0,0,1,0
"885","Yes",0,1,1,0,1,1,1,-1.00887126665301,1,0,0,0,1,0,0,0,1,0
"886","No",0,1,1,0,0,0,0,-0.981052930694249,0,0,1,0,0,1,1,0,0,0
"887","Yes",1,1,0,0,1,1,1,-0.945746657245955,0,0,1,1,0,0,0,1,0,0
"888","Yes",0,1,1,0,1,1,1,-0.91667362547283,0,0,1,0,1,0,0,0,0,1
"889","Yes",1,1,0,0,0,1,1,-1.26308455859427,1,0,0,1,0,0,1,0,0,0
"890","Yes",0,0,1,1,1,1,0,-0.492267415143383,1,0,0,0,1,0,1,0,0,0
"891","No",0,1,0,0,1,1,1,-0.504147657776551,0,0,1,0,1,0,0,0,1,0
"892","No",0,1,1,0,0,1,0,-1.26218125929286,0,0,1,1,0,0,1,0,0,0
"893","No",0,1,0,0,1,0,0,-1.16219840038333,1,0,0,0,0,1,0,0,0,1
"894","No",0,1,1,1,1,0,0,-0.982431212798367,0,0,1,0,1,0,0,0,1,0
"895","No",0,1,1,0,1,0,0,-1.15231622434104,0,1,0,1,0,0,0,0,1,0
"896","Yes",0,1,0,0,1,0,0,-0.990859964154616,1,0,0,0,0,1,0,0,1,0
"897","No",0,1,0,1,0,0,1,-1.18020100494823,1,0,0,0,0,1,0,0,1,0
"898","Yes",0,1,0,0,0,1,1,-0.946510940879939,0,1,0,0,0,1,0,0,1,0
"899","No",0,1,0,0,0,1,0,-1.23800176053496,0,0,1,1,0,0,1,0,0,0
"900","Yes",0,1,1,0,0,0,1,-1.04067423939447,1,0,0,0,1,0,0,0,1,0
"901","Yes",1,1,0,0,1,1,1,-1.02367405275565,0,1,0,0,1,0,1,0,0,0
"902","Yes",0,1,0,0,0,1,1,-1.2155796981471,1,0,0,0,0,1,0,0,0,1
"903","No",0,1,1,0,0,0,1,-1.21076921148815,0,1,0,1,0,0,0,0,1,0
"904","Yes",0,1,0,0,1,1,1,-1.26054495110093,0,0,1,0,1,0,0,0,0,1
"905","Yes",1,1,0,0,0,0,1,-1.19096931132756,0,1,0,0,1,0,0,1,0,0
"906","No",0,1,0,0,1,0,1,-1.08289911385978,1,0,0,1,0,0,1,0,0,0
"907","No",0,1,1,1,0,0,0,-0.671478124070548,0,1,0,1,0,0,1,0,0,0
"908","Yes",0,1,1,0,0,1,1,-1.21390784187917,1,0,0,1,0,0,0,0,0,1
"909","No",0,1,0,1,0,1,0,-1.05299270660708,1,0,0,0,0,1,0,0,1,0
"910","No",0,1,0,0,1,1,0,-0.878107744723808,1,0,0,0,1,0,0,0,1,0
"911","Yes",1,1,0,1,1,0,0,-1.03935498978677,1,0,0,1,0,0,0,1,0,0
"912","No",0,1,0,0,0,1,1,-0.7105477286199,0,0,1,0,0,1,0,0,0,1
"913","No",0,1,1,0,0,0,0,-0.816027189872275,1,0,0,0,1,0,1,0,0,0
"914","Yes",0,1,0,0,1,1,1,-1.21928770282775,0,1,0,1,0,0,0,0,1,0
"915","Yes",1,1,0,0,0,1,0,-1.24308169404657,1,0,0,1,0,0,0,1,0,0
"916","Yes",1,1,1,1,0,1,0,-1.0212213111459,0,1,0,0,1,0,0,1,0,0
"917","Yes",0,1,0,0,0,1,1,-0.743576051104479,1,0,0,1,0,0,0,0,1,0
"918","No",0,1,0,1,1,1,0,-0.73367439925459,0,0,1,1,0,0,0,0,1,0
"919","No",0,1,0,0,0,1,0,-1.02315021025698,0,1,0,1,0,0,0,1,0,0
"920","No",0,1,0,0,0,1,0,-0.462765159261117,0,0,1,0,0,1,1,0,0,0
"921","Yes",0,1,0,1,1,1,0,-1.24167247755291,0,0,1,1,0,0,0,0,1,0
"922","No",0,1,0,0,0,0,0,-0.721322955528921,0,0,1,0,1,0,0,0,0,1
"923","Yes",0,1,1,1,1,1,0,-0.622114326151231,1,0,0,0,0,1,1,0,0,0
"924","No",0,0,0,0,0,1,0,-1.18290799093558,0,1,0,0,0,1,0,1,0,0
"925","Yes",0,1,0,0,1,1,1,-1.08638736335997,0,1,0,0,0,1,0,0,0,1
"926","No",0,1,0,1,0,0,0,-0.804994806668791,1,0,0,1,0,0,0,0,0,1
"927","No",0,1,1,0,0,0,0,-0.848453464090992,1,0,0,0,0,1,0,0,0,1
"928","No",0,1,1,1,1,0,0,-1.15834086688087,1,0,0,0,1,0,0,0,1,0
"929","Yes",0,1,1,0,0,1,1,-0.988749391684914,0,1,0,1,0,0,0,0,0,1
"930","No",1,1,1,0,0,1,0,-0.981400091691774,0,1,0,0,1,0,0,1,0,0
"931","Yes",1,1,0,1,0,0,1,-1.00901996349857,1,0,0,0,0,1,0,0,0,1
"932","Yes",0,1,0,0,0,1,1,-1.01024886804929,0,1,0,0,0,1,1,0,0,0
"933","No",0,1,1,1,0,1,0,-0.963726949720602,0,1,0,1,0,0,0,0,0,1
"934","No",0,1,0,0,1,1,1,-1.19625217140918,0,1,0,1,0,0,0,1,0,0
"935","No",0,1,0,0,0,0,0,-1.16218058852823,1,0,0,1,0,0,0,0,1,0
"936","No",0,1,0,1,1,1,0,-1.21689021200421,1,0,0,0,1,0,0,0,1,0
"937","No",0,1,1,0,1,0,1,-0.862202249740251,0,1,0,0,0,1,1,0,0,0
"938","No",1,1,0,0,0,0,0,-1.2069082366294,0,0,1,0,1,0,0,0,1,0
"939","Yes",0,1,0,1,0,1,1,-0.793206459593791,0,0,1,1,0,0,0,0,1,0
"940","Yes",0,1,1,0,0,1,1,-0.907805136853048,0,1,0,1,0,0,0,1,0,0
"941","Yes",1,1,1,1,1,1,0,-0.971829415119701,1,0,0,1,0,0,1,0,0,0
"942","No",0,1,0,1,0,0,0,-1.04193317072427,0,0,1,1,0,0,0,0,1,0
"943","Yes",1,1,0,0,1,0,1,-0.826360334857431,0,0,1,0,0,1,0,0,1,0
"944","Yes",0,1,0,0,1,1,1,-1.14480548313892,1,0,0,0,1,0,0,1,0,0
"945","Yes",0,0,0,0,0,1,1,-0.974864161931181,0,1,0,0,1,0,0,1,0,0
"946","No",0,1,1,1,0,1,0,-0.611922617128029,0,0,1,1,0,0,0,0,1,0
"947","No",1,0,0,0,1,0,1,-1.21928471527668,0,0,1,0,0,1,1,0,0,0
"948","Yes",0,1,0,1,1,1,1,-1.01823508367645,0,1,0,1,0,0,0,0,1,0
"949","Yes",0,0,1,0,1,1,1,-0.925107595589173,0,0,1,0,1,0,0,1,0,0
"950","No",1,1,1,0,1,1,0,-1.17623996603726,0,1,0,1,0,0,0,0,0,1
"951","No",0,1,0,0,0,0,0,-0.988384191929674,0,0,1,0,1,0,1,0,0,0
"952","No",0,1,0,0,0,0,0,-0.676247995161815,1,0,0,0,1,0,0,0,1,0
"953","Yes",0,0,1,0,1,1,0,-1.01195876832195,1,0,0,0,1,0,0,1,0,0
"954","No",0,1,1,1,0,0,0,-1.14611633734994,0,1,0,0,1,0,0,0,1,0
"955","No",0,1,0,0,1,0,0,-0.932221711024185,1,0,0,1,0,0,0,0,0,1
"956","No",0,0,0,0,0,0,0,-0.955457068010387,1,0,0,0,1,0,0,0,0,1
"957","Yes",0,0,0,1,1,0,1,-1.22073507677745,1,0,0,0,1,0,0,0,1,0
"958","Yes",1,1,0,0,0,1,0,-1.16707306266459,1,0,0,0,0,1,0,0,1,0
"959","Yes",0,1,0,1,1,0,0,-0.923619114449458,1,0,0,0,1,0,0,0,1,0
"960","Yes",1,1,1,1,0,1,1,-0.921591361433413,0,0,1,1,0,0,0,0,0,1
"961","Yes",0,1,1,1,0,1,1,-0.781588667649384,1,0,0,0,0,1,0,1,0,0
"962","No",0,1,0,1,0,1,0,-0.856015371832289,1,0,0,1,0,0,0,0,1,0
"963","No",0,1,0,0,0,1,1,-0.658070070511453,1,0,0,0,1,0,0,0,0,1
"964","Yes",0,1,0,1,1,0,1,-1.08863819946146,1,0,0,0,1,0,0,0,1,0
"965","No",0,1,1,0,1,0,1,-1.09745703422615,0,0,1,0,1,0,0,0,0,1
"966","Yes",0,1,0,0,0,1,1,-1.02848953127208,1,0,0,1,0,0,0,0,1,0
"967","Yes",0,0,1,1,1,1,1,-0.496571379536446,0,0,1,1,0,0,0,0,1,0
"968","Yes",0,1,1,0,1,1,1,-0.301755821587633,0,0,1,1,0,0,1,0,0,0
"969","No",0,1,1,0,1,0,0,-0.568657583268717,1,0,0,1,0,0,1,0,0,0
"970","Yes",0,1,1,1,0,0,1,-0.944377640331858,1,0,0,0,1,0,1,0,0,0
"971","No",1,1,1,0,0,0,0,-1.00735737242066,1,0,0,0,1,0,0,1,0,0
"972","Yes",0,1,1,0,1,1,0,-0.79008011976096,1,0,0,1,0,0,0,0,1,0
"973","Yes",0,0,0,0,1,0,1,-0.996646358951055,1,0,0,1,0,0,1,0,0,0
"974","Yes",0,1,1,1,1,1,0,-1.26346496082456,0,0,1,1,0,0,0,0,1,0
"975","Yes",0,1,0,0,0,1,1,-1.25533175012143,0,0,1,0,1,0,0,0,1,0
"976","Yes",0,1,0,1,0,1,1,-1.24780913434925,1,0,0,0,1,0,0,1,0,0
"977","Yes",0,1,1,0,0,1,1,-1.01902886465009,0,0,1,0,0,1,1,0,0,0
"978","No",0,1,0,1,1,0,0,-1.21379703776994,1,0,0,0,0,1,0,1,0,0
"979","Yes",1,1,1,0,0,1,1,-1.05422232968274,1,0,0,0,1,0,0,0,0,1
"980","Yes",0,1,1,1,1,1,0,-1.11236525440951,0,1,0,0,1,0,0,0,1,0
"981","Yes",0,1,1,0,0,1,0,-0.926610825398717,0,1,0,1,0,0,1,0,0,0
"982","No",0,1,0,0,0,0,1,-0.814946755264509,0,0,1,0,1,0,0,0,0,1
"983","Yes",0,0,0,0,0,1,1,-1.06247046655923,0,0,1,1,0,0,1,0,0,0
"984","No",0,1,0,1,1,0,0,-0.723651732677896,1,0,0,0,1,0,0,1,0,0
"985","Yes",1,1,0,0,1,0,0,-1.05043116519452,1,0,0,1,0,0,1,0,0,0
"986","No",0,1,0,1,0,0,1,-0.630399296885194,0,1,0,1,0,0,0,1,0,0
"987","No",0,1,1,1,1,0,0,-1.17768465497271,1,0,0,0,0,1,0,0,1,0
"988","Yes",0,1,1,1,0,0,1,-1.06371740986766,1,0,0,1,0,0,0,1,0,0
"989","Yes",0,1,1,0,0,1,0,-1.24037697708535,1,0,0,1,0,0,1,0,0,0
"990","Yes",0,1,1,1,1,1,0,-1.06004926441266,1,0,0,1,0,0,0,0,1,0
"991","No",0,1,0,0,0,0,0,-1.13607740941933,1,0,0,1,0,0,1,0,0,0
"992","No",0,1,0,1,0,0,0,-0.641945614506582,1,0,0,1,0,0,0,0,1,0
"993","Yes",0,1,1,1,0,1,1,-0.724999156026677,1,0,0,0,0,1,0,0,1,0
"994","No",0,1,1,0,1,0,0,-0.543061834036162,0,0,1,0,1,0,0,0,0,1
"995","Yes",1,1,0,0,1,1,0,-1.07144760371343,1,0,0,0,1,0,0,0,1,0
"996","Yes",0,1,1,1,1,1,1,-0.851516649363272,1,0,0,0,1,0,0,0,0,1
"997","Yes",1,1,1,1,0,1,1,-0.863553454799246,1,0,0,1,0,0,1,0,0,0
"998","No",0,0,0,1,0,0,1,-1.01585771155124,1,0,0,0,1,0,0,1,0,0
"999","Yes",0,1,0,1,0,1,1,-1.13118758248012,0,1,0,0,0,1,1,0,0,0
"1000","Yes",0,1,0,0,0,1,1,-0.458672592468943,1,0,0,0,0,1,0,0,1,0
"1001","Yes",0,1,1,1,1,0,1,-1.22307652265564,0,0,1,0,0,1,0,0,1,0
"1002","No",0,1,0,0,1,0,1,-0.963040342414386,0,0,1,1,0,0,0,0,0,1
"1003","No",0,1,0,1,1,0,1,-1.24681681358944,1,0,0,0,1,0,0,1,0,0
"1004","No",0,1,0,1,0,0,1,-1.07066097017208,1,0,0,0,1,0,0,0,1,0
"1005","No",0,0,1,0,0,1,0,-0.572224114170306,0,0,1,0,1,0,0,0,1,0
"1006","No",0,1,0,0,1,0,1,-0.593563170387457,1,0,0,0,0,1,0,0,1,0
"1007","Yes",0,1,1,1,1,1,0,-1.00633230205041,1,0,0,1,0,0,0,0,0,1
"1008","Yes",0,1,1,1,1,1,1,-1.05498476027872,1,0,0,0,1,0,0,1,0,0
"1009","Yes",0,1,1,0,0,1,1,-0.979761325388207,1,0,0,0,1,0,0,1,0,0
"1010","No",0,1,0,1,0,0,0,-1.20595857356079,0,0,1,0,1,0,0,0,0,1
"1011","No",0,1,0,1,0,0,1,-0.67782269929438,1,0,0,0,1,0,0,1,0,0
"1012","Yes",0,1,0,0,0,1,1,-0.549727854628072,1,0,0,1,0,0,1,0,0,0
"1013","No",0,1,1,0,1,1,0,1.34897921663198,1,0,0,1,0,0,0,0,1,0
"1014","No",0,1,0,0,1,0,1,1.08230851744489,1,0,0,0,0,1,0,1,0,0
"1015","No",0,1,0,1,1,1,1,1.2339569878289,1,0,0,0,1,0,1,0,0,0
"1016","No",1,1,0,0,1,0,1,0.836254189653306,0,1,0,0,0,1,0,0,0,1
"1017","No",0,0,0,1,0,0,1,0.807419783794602,1,0,0,0,0,1,1,0,0,0
"1018","No",0,1,1,0,1,1,1,1.11523889363496,0,0,1,0,1,0,0,0,1,0
"1019","No",1,1,1,1,1,1,0,0.82109369158165,1,0,0,1,0,0,0,1,0,0
"1020","No",0,1,0,0,0,0,1,1.07380572020268,1,0,0,0,1,0,0,0,1,0
"1021","No",0,1,0,0,0,0,0,0.984899603957419,0,1,0,0,1,0,0,0,0,1
"1022","No",1,1,1,0,0,0,1,1.05561455956657,0,1,0,0,1,0,0,0,1,0
"1023","No",1,1,0,0,1,0,1,1.31178874388731,0,0,1,0,1,0,1,0,0,0
"1024","No",0,1,1,1,1,1,1,1.11823098275524,0,1,0,0,1,0,0,0,0,1
"1025","No",0,1,0,0,1,1,0,1.27431426470567,1,0,0,1,0,0,0,1,0,0
"1026","No",0,1,0,1,1,0,1,1.03859497275435,0,0,1,0,1,0,1,0,0,0
"1027","No",0,1,0,0,0,0,1,1.03121307441918,0,0,1,0,1,0,0,0,1,0
"1028","No",0,1,0,1,1,1,0,0.851569359672662,1,0,0,1,0,0,0,0,0,1
"1029","No",0,1,0,0,0,0,1,0.904194882650426,1,0,0,0,1,0,0,0,1,0
"1030","No",1,1,0,0,1,1,0,0.889486677120207,0,0,1,0,1,0,0,1,0,0
"1031","No",0,1,0,0,0,0,1,1.06234222203495,0,0,1,1,0,0,0,1,0,0
"1032","No",1,1,0,1,1,1,0,0.907212309229132,1,0,0,0,1,0,1,0,0,0
"1033","No",0,1,1,0,1,1,0,0.782171573730593,1,0,0,0,1,0,0,0,0,1
"1034","No",1,0,1,0,0,0,0,0.617518180096159,1,0,0,0,1,0,0,1,0,0
"1035","No",0,1,0,0,0,1,0,0.713763083180164,0,0,1,0,1,0,0,1,0,0
"1036","No",0,1,1,1,1,1,0,0.508258143144158,0,0,1,1,0,0,1,0,0,0
"1037","No",0,1,0,0,0,1,0,1.25702542012631,0,0,1,0,1,0,1,0,0,0
"1038","Yes",1,1,1,1,0,1,1,0.998590151269403,1,0,0,1,0,0,0,0,1,0
"1039","No",0,1,1,1,0,1,1,1.0145603134976,1,0,0,0,1,0,1,0,0,0
"1040","No",0,1,1,1,0,1,0,1.20746459510492,0,0,1,1,0,0,0,0,1,0
"1041","No",0,1,1,0,1,0,0,0.740006261201132,0,0,1,0,1,0,0,1,0,0
"1042","No",0,1,0,1,1,0,1,1.29126162085283,1,0,0,0,1,0,0,1,0,0
"1043","No",0,1,0,0,0,0,0,1.39234824752214,1,0,0,1,0,0,0,0,1,0
"1044","No",0,1,1,0,0,0,1,0.611638755228489,1,0,0,1,0,0,0,0,0,1
"1045","No",0,1,1,0,0,1,0,0.95094740966788,1,0,0,1,0,0,1,0,0,0
"1046","No",0,1,1,1,0,0,1,0.913247162386544,0,0,1,1,0,0,0,0,1,0
"1047","No",0,1,1,0,0,1,0,0.889288893676083,0,0,1,1,0,0,0,0,1,0
"1048","No",0,1,0,0,0,0,1,1.40126098215141,0,1,0,0,0,1,0,0,1,0
"1049","No",0,1,1,0,0,1,1,0.767958394067215,1,0,0,0,1,0,0,1,0,0
"1050","No",1,1,1,1,1,1,1,1.23597188303022,0,0,1,1,0,0,1,0,0,0
"1051","No",0,0,0,0,1,1,1,0.762714674686298,0,0,1,1,0,0,0,0,1,0
"1052","No",0,0,0,0,0,0,1,0.291215583420254,0,1,0,1,0,0,0,0,1,0
"1053","No",0,1,0,1,0,0,1,1.38059166681293,1,0,0,0,1,0,0,1,0,0
"1054","No",0,1,0,0,1,1,0,0.446694926249721,1,0,0,0,1,0,0,1,0,0
"1055","No",0,1,1,0,0,1,0,0.864117830500413,1,0,0,1,0,0,0,0,0,1
"1056","No",1,1,0,1,0,1,1,1.1633335496069,0,1,0,1,0,0,0,1,0,0
"1057","No",1,0,1,0,1,0,1,0.733246832366968,1,0,0,0,1,0,0,0,1,0
"1058","No",0,1,1,0,1,1,0,0.442894685656988,1,0,0,0,1,0,0,0,1,0
"1059","No",0,1,0,0,1,0,1,1.34945798114491,1,0,0,0,1,0,1,0,0,0
"1060","No",1,1,1,1,1,0,1,1.26850631416102,0,0,1,0,0,1,0,1,0,0
"1061","Yes",0,1,0,1,1,1,0,0.603732333686816,1,0,0,0,0,1,0,1,0,0
"1062","No",0,1,0,1,1,1,0,1.35128152180946,0,0,1,1,0,0,0,1,0,0
"1063","No",0,1,1,0,0,1,0,0.994779700059095,1,0,0,1,0,0,0,0,1,0
"1064","No",0,1,0,0,0,1,0,0.934529114779483,1,0,0,0,1,0,0,0,0,1
"1065","No",1,1,1,0,0,1,1,1.29793293583903,1,0,0,0,1,0,0,0,0,1
"1066","No",0,1,1,0,1,0,1,1.301897302655,1,0,0,1,0,0,0,0,0,1
"1067","No",1,1,1,1,0,0,0,1.02497741244947,1,0,0,0,1,0,0,1,0,0
"1068","No",1,1,0,0,0,0,0,1.25875895608781,1,0,0,0,1,0,1,0,0,0
"1069","No",0,1,1,1,0,0,1,0.610022074112564,0,1,0,0,1,0,0,0,0,1
"1070","No",0,1,0,1,0,0,0,0.367327417673935,0,0,1,0,0,1,1,0,0,0
"1071","No",0,1,1,0,0,0,0,1.28596004130566,1,0,0,0,0,1,0,0,0,1
"1072","No",0,1,1,0,1,0,1,1.32440226013072,1,0,0,0,0,1,0,0,0,1
"1073","No",0,1,0,1,1,0,1,0.830121012030364,1,0,0,1,0,0,0,0,0,1
"1074","No",0,0,0,1,1,0,0,0.763399164234795,1,0,0,0,1,0,0,0,0,1
"1075","No",1,1,1,1,0,1,0,1.03780572983296,1,0,0,0,1,0,1,0,0,0
"1076","No",0,1,0,1,1,0,0,1.12912911524617,1,0,0,1,0,0,0,0,1,0
"1077","No",0,1,1,0,0,1,0,0.914255366329247,0,0,1,1,0,0,0,0,0,1
"1078","No",1,1,0,1,1,0,0,0.163830565760868,1,0,0,1,0,0,0,0,1,0
"1079","No",0,1,1,0,0,1,1,0.926597733950406,1,0,0,0,0,1,0,1,0,0
"1080","No",0,1,0,0,0,1,0,0.966908495791563,0,1,0,0,1,0,1,0,0,0
"1081","No",0,1,0,0,0,0,1,1.29343307885695,1,0,0,1,0,0,0,0,1,0
"1082","No",0,1,0,0,0,0,1,0.620578340000269,1,0,0,1,0,0,0,0,1,0
"1083","No",0,1,0,1,1,1,1,1.04282103391704,0,0,1,1,0,0,0,0,1,0
"1084","No",0,1,0,1,0,0,0,0.607233062830704,1,0,0,1,0,0,0,0,0,1
"1085","No",0,1,1,1,0,0,0,1.39516599980161,1,0,0,1,0,0,0,1,0,0
"1086","No",0,1,1,1,0,1,1,1.36776486211352,0,0,1,0,0,1,0,0,1,0
"1087","No",0,1,0,0,0,1,0,0.944708722330004,0,1,0,0,0,1,0,0,0,1
"1088","Yes",1,1,0,0,0,1,1,0.785197320071767,1,0,0,1,0,0,0,0,1,0
"1089","No",0,1,0,0,0,1,0,1.10584739449276,0,0,1,0,1,0,0,0,0,1
"1090","No",0,1,1,1,0,0,0,0.839154383215419,1,0,0,1,0,0,0,0,1,0
"1091","No",1,1,0,0,1,0,1,0.859404306891315,1,0,0,0,1,0,0,0,1,0
"1092","No",0,1,0,1,1,1,0,0.755645145614694,1,0,0,0,1,0,0,1,0,0
"1093","No",0,1,1,0,0,0,0,1.19393628316106,0,0,1,0,1,0,0,0,1,0
"1094","No",0,1,0,0,0,0,1,0.729779004101931,1,0,0,0,0,1,1,0,0,0
"1095","No",0,1,1,1,1,1,1,0.587163148560932,0,0,1,0,1,0,1,0,0,0
"1096","No",0,1,0,1,1,0,0,0.690772932284152,0,0,1,1,0,0,0,1,0,0
"1097","No",1,0,1,0,1,1,0,1.01401952893718,1,0,0,0,1,0,0,0,1,0
"1098","No",0,1,0,1,1,1,0,1.15416933124848,0,0,1,0,1,0,1,0,0,0
"1099","No",0,1,0,1,0,0,1,1.32308206509547,0,0,1,1,0,0,0,0,0,1
"1100","No",0,1,1,0,0,1,1,1.16237828960717,1,0,0,0,1,0,1,0,0,0
"1101","No",0,1,0,0,1,0,1,1.26049740827259,1,0,0,0,0,1,1,0,0,0
"1102","No",0,1,0,0,1,1,1,1.27111266883961,1,0,0,1,0,0,0,0,1,0
"1103","No",1,1,1,0,0,0,0,1.0578998470481,0,1,0,1,0,0,0,1,0,0
"1104","No",0,1,1,1,0,1,0,0.151964315455487,1,0,0,0,1,0,0,0,0,1
"1105","No",0,1,1,0,1,0,0,0.864199515441007,0,1,0,1,0,0,0,0,0,1
"1106","No",0,1,0,1,1,0,0,0.528434701641928,1,0,0,0,0,1,1,0,0,0
"1107","No",0,1,1,0,0,1,0,0.775950660430716,1,0,0,0,1,0,1,0,0,0
"1108","No",0,1,0,1,1,1,0,1.05432008016076,1,0,0,0,1,0,0,0,1,0
"1109","No",0,1,0,0,1,0,0,0.84958433998202,1,0,0,0,1,0,1,0,0,0
"1110","No",1,0,0,0,1,0,0,1.23253090490769,0,0,1,1,0,0,0,0,1,0
"1111","No",1,1,1,0,0,0,0,1.2983092160052,0,1,0,1,0,0,0,0,1,0
"1112","No",0,1,0,0,0,0,1,1.21427280800082,1,0,0,1,0,0,0,0,0,1
"1113","Yes",0,1,0,1,0,1,1,0.676480714877329,1,0,0,0,1,0,1,0,0,0
"1114","No",0,1,0,0,1,0,0,1.00028171024754,0,1,0,0,1,0,0,0,1,0
"1115","No",0,1,0,0,0,1,1,1.18031531931699,0,0,1,0,1,0,0,0,1,0
"1116","No",0,1,0,1,1,0,1,1.41365667188657,0,1,0,0,0,1,0,0,1,0
"1117","No",1,1,1,0,0,0,1,0.331592525190134,1,0,0,0,1,0,0,0,1,0
"1118","No",0,1,1,1,1,0,1,0.723668138569244,1,0,0,0,1,0,0,0,1,0
"1119","No",0,1,0,0,0,0,0,0.158587980893015,1,0,0,0,1,0,0,1,0,0
"1120","No",0,1,1,0,1,1,1,1.26713393152484,0,0,1,0,0,1,0,0,1,0
"1121","Yes",0,1,0,0,0,1,1,0.276254381476807,1,0,0,1,0,0,0,0,1,0
"1122","No",0,1,0,0,1,0,0,1.16510149913133,0,0,1,0,0,1,0,0,1,0
"1123","No",0,1,1,0,1,1,0,1.04691662607738,0,0,1,1,0,0,0,1,0,0
"1124","No",0,1,0,1,1,0,0,0.958117154060121,1,0,0,1,0,0,1,0,0,0
"1125","No",0,1,0,0,1,1,1,0.69788216931299,0,1,0,1,0,0,0,0,1,0
"1126","No",0,1,1,0,1,0,0,1.36034892838643,0,1,0,0,0,1,0,0,0,1
