"","Population","Area","Children","Age","Income","Marital","Gender","Churn","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","Techie","Contract","Port_modem","Tablet","InternetService","Phone","Multiple","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","PaperlessBilling","PaymentMethod","Tenure","MonthlyCharge","Bandwidth_GB_Year","Timely_response","Timely_fixes","Timely_replacements","Reliability","Options","Respectful","Courteous","Active_listening"
"1725",95,"Rural",4,76,57316.09,"Married","Female","No",17.2406,11,0,0,"No","One year","Yes","No","DSL","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","Mailed Check",66.00509,222.6143,6410.875978,1,2,1,3,5,3,2,3
"1726",4300,"Rural",1,81,65542.94,"Married","Male","No",10.28049,14,1,1,"No","Two Year","Yes","Yes","None","Yes","Yes","Yes","No","No","No","No","Yes","No","Bank Transfer(automatic)",58.46541,149.989,5104.379413,3,2,3,3,1,3,3,4
"1727",788,"Rural",0,29,29321.25,"Separated","Male","No",6.961508,15,2,1,"No","Two Year","No","No","Fiber Optic","Yes","No","No","No","Yes","No","No","No","Yes","Electronic Check",59.94097,124.9781,5143.298984,3,3,2,4,5,2,4,2
"1728",13744,"Rural",0,53,41900.38,"Married","Female","No",10.72665,8,1,0,"No","Month-to-month","No","Yes","None","Yes","No","Yes","Yes","No","No","Yes","No","No","Credit Card (automatic)",62.83864,129.9763,5499.615826,4,3,3,4,3,4,3,4
"1729",4689,"Suburban",1,34,25206.38,"Separated","Female","No",7.205236,15,2,0,"No","Month-to-month","No","No","DSL","Yes","Yes","No","No","Yes","No","Yes","No","Yes","Electronic Check",70.33975,162.4676,6608.716989,5,4,5,4,3,3,4,4
"1730",1104,"Urban",4,25,13487.36,"Separated","Female","No",12.5131,10,0,0,"No","Month-to-month","No","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Electronic Check",55.74501,177.4876,5600.149879,4,5,5,5,2,4,4,4
"1731",35230,"Urban",0,88,46348.16,"Divorced","Female","No",9.153981,11,2,0,"No","Month-to-month","Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","Credit Card (automatic)",66.96136,245.1283,6469.578976,3,4,4,3,2,4,5,3
"1732",40335,"Suburban",4,31,69199.04,"Widowed","Nonbinary","No",8.647466,7,0,1,"No","Month-to-month","Yes","No","None","Yes","No","No","Yes","No","Yes","No","No","No","Bank Transfer(automatic)",71.12849,114.9838,6103.615106,4,4,5,4,4,4,4,5
"1733",1232,"Suburban",10,87,21020.26,"Separated","Male","No",12.42426,11,0,0,"No","Two Year","No","No","None","Yes","Yes","Yes","No","Yes","No","Yes","No","No","Credit Card (automatic)",64.38287,152.509,5932.680002,4,4,4,5,2,5,5,3
"1734",1269,"Rural",1,42,143641.2,"Separated","Male","No",5.990015,11,2,0,"Yes","Month-to-month","Yes","Yes","Fiber Optic","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Credit Card (automatic)",64.5472,257.6549,6104.448181,4,4,4,3,4,3,3,5
"1735",49694,"Rural",1,65,42200.42,"Never Married","Female","No",15.52293,11,4,2,"No","Month-to-month","Yes","No","DSL","Yes","Yes","No","Yes","No","No","No","No","No","Mailed Check",42.04904,147.4564,4002.030513,3,4,4,3,2,3,4,2
"1736",3433,"Rural",1,43,37327.76,"Married","Male","No",11.42906,11,1,1,"Yes","Month-to-month","No","No","Fiber Optic","Yes","No","No","No","No","Yes","No","No","Yes","Mailed Check",56.15392,124.9643,4737.057384,5,3,4,2,5,3,3,2
"1737",31251,"Rural",3,86,9539.84,"Married","Female","Yes",3.62071,12,0,1,"No","Month-to-month","No","Yes","Fiber Optic","Yes","Yes","No","Yes","No","Yes","Yes","Yes","No","Mailed Check",36.28161,275.1198,3570.28345,5,5,4,4,1,4,5,4
"1738",33287,"Rural",2,68,30006.94,"Divorced","Female","No",7.929892,8,0,1,"No","Month-to-month","No","No","DSL","Yes","No","No","No","No","No","Yes","No","Yes","Electronic Check",69.59341,117.4392,6309.777908,3,2,3,3,5,4,4,4
"1739",220,"Urban",1,44,37078.58,"Married","Male","No",12.77867,17,1,1,"No","One year","No","No","Fiber Optic","Yes","No","No","No","Yes","No","Yes","No","Yes","Mailed Check",62.1578,149.9621,5467.127682,2,2,1,4,3,3,3,3
"1740",158,"Suburban",1,78,17583.94,"Separated","Female","No",14.38703,9,2,2,"No","Two Year","Yes","Yes","Fiber Optic","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Credit Card (automatic)",71.13694,197.4945,6195.809016,4,3,4,2,7,3,2,3
"1741",19350,"Suburban",1,72,71822.03,"Divorced","Male","No",10.14717,12,1,0,"No","Month-to-month","No","No","DSL","Yes","No","Yes","No","No","Yes","No","Yes","Yes","Bank Transfer(automatic)",66.31761,142.4689,6123.146207,1,1,3,4,3,3,5,3
"1742",297,"Rural",2,22,13102.29,"Divorced","Female","No",4.812688,11,1,1,"No","Month-to-month","No","No","Fiber Optic","Yes","Yes","No","No","No","No","No","No","Yes","Bank Transfer(automatic)",51.36891,144.9607,4429.96209,4,5,2,2,3,3,3,1
"1743",2004,"Suburban",4,82,12537.81,"Married","Female","No",12.24576,16,2,1,"No","Month-to-month","No","Yes","DSL","Yes","No","No","Yes","No","No","Yes","No","Yes","Credit Card (automatic)",51.99282,139.9349,4977.28191,4,4,5,3,4,3,5,4
"1744",865,"Urban",0,49,11575.14,"Married","Male","No",13.52153,18,0,0,"No","One year","Yes","No","Fiber Optic","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Bank Transfer(automatic)",64.48578,197.4876,5783.315378,5,4,3,4,4,3,4,3
"1745",1210,"Rural",1,78,37039.36,"Divorced","Male","No",7.400824,10,2,0,"No","Two Year","Yes","No","Fiber Optic","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Bank Transfer(automatic)",68.68812,275.1198,6237.31669,2,3,3,4,4,2,2,3
"1746",36550,"Urban",0,89,46051.44,"Married","Male","No",13.84425,10,0,0,"No","Month-to-month","No","No","DSL","No","No","No","No","No","Yes","Yes","Yes","No","Bank Transfer(automatic)",64.79987,200.1185,6099.425081,4,3,3,3,5,3,4,4
"1747",215,"Suburban",1,45,20114.83,"Married","Male","No",11.22071,12,2,1,"No","One year","Yes","No","Fiber Optic","Yes","Yes","No","Yes","No","No","Yes","No","Yes","Credit Card (automatic)",58.52385,192.4404,5246.886102,3,4,3,4,5,4,4,3
"1748",6572,"Rural",4,44,22802.9,"Separated","Female","No",5.781365,7,0,0,"No","Month-to-month","Yes","No","DSL","Yes","No","No","Yes","No","No","Yes","No","Yes","Electronic Check",48.27562,139.9349,4797.290998,2,3,3,3,3,3,4,4
"1749",199,"Rural",2,50,33364.77,"Widowed","Male","No",6.946895,19,0,0,"No","Two Year","No","Yes","Fiber Optic","Yes","No","Yes","No","Yes","No","No","No","No","Electronic Check",69.31577,127.4958,5979.37126,5,5,5,4,3,4,4,3
"1750",2335,"Suburban",3,65,11955.52,"Never Married","Male","No",8.86123,10,1,0,"No","Two Year","No","Yes","DSL","Yes","Yes","Yes","No","No","No","No","Yes","No","Electronic Check",68.61891,162.4653,6463.857008,2,2,3,4,4,4,4,4
"1751",285,"Rural",0,82,19329.4,"Divorced","Male","Yes",6.945119,8,1,0,"No","Month-to-month","Yes","No","Fiber Optic","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Bank Transfer(automatic)",47.60481,275.1336,4546.718887,2,2,4,4,3,4,2,3
"1752",19556,"Rural",0,82,50637.25,"Separated","Female","No",5.408724,9,0,0,"No","Month-to-month","No","No","Fiber Optic","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Electronic Check",48.01685,227.4754,4240.153662,4,3,5,3,4,4,4,3
"1753",9725,"Suburban",2,79,117715.3,"Widowed","Male","No",12.15027,11,1,1,"Yes","Two Year","Yes","No","None","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Credit Card (automatic)",71.07998,222.6792,6522.842043,3,2,3,3,4,2,5,5
"1754",6460,"Urban",5,26,21046.8,"Separated","Male","No",12.53937,17,4,1,"No","Month-to-month","No","No","None","Yes","No","Yes","No","No","No","No","Yes","No","Bank Transfer(automatic)",67.10773,117.4835,6044.025399,5,4,4,3,4,4,4,4
"1755",1148,"Rural",2,35,186156.6,"Divorced","Male","No",12.47347,13,0,1,"No","Month-to-month","No","No","Fiber Optic","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Bank Transfer(automatic)",65.66957,255.1372,6174.944351,4,4,3,3,3,5,4,2
"1756",4611,"Urban",3,50,56565.69,"Married","Male","No",5.95531,10,0,0,"Yes","Month-to-month","No","No","Fiber Optic","Yes","Yes","Yes","No","No","Yes","No","No","No","Electronic Check",63.9264,159.9875,5559.691145,3,3,2,3,4,2,1,3
"1757",845,"Rural",6,77,34343.05,"Divorced","Female","No",14.22857,7,0,1,"Yes","One year","Yes","No","None","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Credit Card (automatic)",69.5048,165.0113,6205.183353,3,3,3,4,4,5,4,3
"1758",162,"Suburban",2,67,24326.72,"Married","Female","No",5.585927,15,1,0,"No","One year","Yes","No","Fiber Optic","Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Bank Transfer(automatic)",52.71022,262.6106,4943.594438,2,3,4,4,3,3,5,3
"1759",8146,"Urban",3,24,8208.47,"Divorced","Male","No",10.77795,12,1,0,"No","Month-to-month","No","No","Fiber Optic","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","Mailed Check",69.24664,207.4673,6335.435305,4,3,4,2,3,5,3,4
"1760",719,"Urban",1,89,11681.78,"Widowed","Female","No",9.425466,16,0,0,"No","One year","No","No","Fiber Optic","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Bank Transfer(automatic)",70.19945,242.6326,6254.922893,3,3,3,4,3,3,3,4
"1761",698,"Rural",1,25,13265.39,"Separated","Male","No",8.377711,14,2,0,"No","Month-to-month","No","No","Fiber Optic","Yes","No","No","No","No","No","Yes","No","No","Electronic Check",60.05643,137.4392,5272.094696,4,4,3,4,3,3,3,5
"1762",152,"Urban",2,53,118281.7,"Widowed","Male","No",2.015143,17,0,1,"Yes","Two Year","No","No","Fiber Optic","Yes","No","No","No","No","No","Yes","Yes","No","Bank Transfer(automatic)",71.21314,207.6094,6386.697896,3,4,2,3,4,4,3,1
"1763",12864,"Urban",1,63,27045.06,"Never Married","Male","No",8.829607,15,0,0,"No","Month-to-month","No","Yes","Fiber Optic","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","Credit Card (automatic)",58.56191,207.4811,5351.338273,1,1,2,4,3,3,2,3
"1764",5100,"Suburban",0,86,53330.75,"Married","Female","No",12.78548,10,0,0,"No","Month-to-month","Yes","Yes","Fiber Optic","Yes","No","No","No","No","No","No","Yes","No","Electronic Check",65.11343,147.4421,5372.485557,3,4,4,2,4,3,3,2
"1765",12078,"Suburban",3,20,41971.87,"Divorced","Female","No",12.20292,16,0,1,"No","Two Year","No","No","DSL","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Bank Transfer(automatic)",57.87473,222.6281,5978.333259,2,3,1,5,4,2,4,2
"1766",9191,"Suburban",0,32,90780.38,"Never Married","Female","No",10.04844,9,0,0,"No","Two Year","No","No","DSL","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Mailed Check",39.23505,194.9663,4093.69412,5,6,5,3,5,4,3,3
"1767",3011,"Rural",0,83,59357.03,"Widowed","Male","No",11.37971,12,0,0,"No","Two Year","Yes","No","None","Yes","Yes","No","No","Yes","Yes","No","No","Yes","Electronic Check",64.25764,137.5165,5396.225434,3,4,3,4,3,3,4,4
"1768",38659,"Urban",7,66,47296.5,"Divorced","Male","No",10.35811,8,3,0,"Yes","Month-to-month","Yes","No","None","Yes","No","Yes","Yes","Yes","No","Yes","No","No","Electronic Check",47.40118,142.4993,4539.773339,4,4,4,2,4,4,3,4
"1769",2368,"Suburban",2,27,33392.44,"Divorced","Male","No",9.789614,14,2,2,"No","One year","Yes","No","Fiber Optic","Yes","Yes","No","Yes","Yes","No","Yes","No","No","Electronic Check",51.59283,204.9634,4853.919295,5,6,5,2,5,3,3,4
"1770",357,"Rural",2,39,43029.53,"Never Married","Male","No",14.22477,11,0,0,"No","One year","Yes","Yes","None","Yes","No","No","No","No","Yes","Yes","No","No","Credit Card (automatic)",59.28121,117.472,5197.781383,7,5,6,2,4,5,5,4
"1771",563,"Urban",0,48,140110,"Never Married","Male","No",6.913871,17,1,0,"No","Two Year","Yes","No","Fiber Optic","Yes","Yes","No","No","Yes","Yes","No","No","Yes","Mailed Check",65.90545,169.9928,5645.995697,2,2,2,3,4,3,3,3
"1772",938,"Suburban",0,26,43027.81,"Widowed","Male","No",9.832186,12,1,0,"No","Month-to-month","Yes","No","None","No","No","Yes","Yes","No","Yes","Yes","Yes","No","Credit Card (automatic)",69.01117,212.6557,6406.743794,3,3,3,4,3,1,3,3
"1773",2131,"Suburban",0,18,26959.95,"Divorced","Nonbinary","No",16.02815,14,0,2,"No","Month-to-month","Yes","Yes","None","Yes","Yes","No","Yes","No","No","No","No","Yes","Bank Transfer(automatic)",66.22321,134.9801,5688.797995,4,3,3,4,1,3,4,4
"1774",1394,"Suburban",0,38,12723.64,"Married","Male","No",9.613071,12,0,1,"No","Two Year","No","No","Fiber Optic","Yes","No","No","No","Yes","No","No","No","No","Electronic Check",42.07751,124.9781,3650.098328,4,5,6,5,2,4,4,5
"1775",496,"Urban",2,24,67649.91,"Married","Female","No",8.818908,15,1,0,"No","Two Year","Yes","No","Fiber Optic","Yes","No","Yes","No","No","No","No","No","No","Credit Card (automatic)",51.80774,114.9728,4462.614161,4,4,4,5,2,4,5,3
"1776",7633,"Urban",2,35,63016.28,"Widowed","Female","No",10.76049,14,3,0,"Yes","Two Year","No","No","None","Yes","No","Yes","Yes","No","No","Yes","Yes","No","Electronic Check",56.841,200.1465,5390.230602,4,3,4,2,5,3,4,2
"1777",2848,"Rural",0,53,15125.59,"Widowed","Male","No",9.129946,8,1,0,"No","One year","Yes","Yes","DSL","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Bank Transfer(automatic)",70.47803,222.6281,6857.525674,3,3,3,4,3,4,4,5
"1778",80143,"Rural",1,32,57567.11,"Widowed","Female","No",10.20182,13,2,1,"No","One year","Yes","Yes","Fiber Optic","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Mailed Check",70.43935,275.1198,6484.571924,3,3,2,3,4,3,5,2
"1779",39478,"Rural",1,69,10155.82,"Separated","Female","No",6.419792,12,1,1,"No","Month-to-month","Yes","No","Fiber Optic","Yes","Yes","No","No","No","No","No","No","Yes","Bank Transfer(automatic)",65.38222,144.9607,5393.30138,2,2,2,3,3,2,3,3
"1780",2771,"Urban",8,87,30081.47,"Never Married","Male","No",11.67478,7,1,0,"No","One year","Yes","No","None","Yes","No","No","No","No","No","No","Yes","Yes","Mailed Check",46.41634,114.9658,4165.771029,3,3,5,3,4,3,3,2
"1781",2865,"Urban",3,29,12717.4,"Married","Male","No",7.97879,11,1,2,"No","One year","No","No","DSL","Yes","Yes","No","No","No","No","No","Yes","Yes","Credit Card (automatic)",51.77932,159.9476,5126.884955,3,3,1,3,5,3,1,3
"1782",375,"Urban",3,31,48781.9,"Married","Female","No",8.01476,10,2,0,"No","Month-to-month","No","No","Fiber Optic","Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","Credit Card (automatic)",65.33904,275.1336,6212.33447,3,3,2,4,3,4,4,4
"1783",391,"Urban",1,63,34580.07,"Married","Female","No",14.8692,9,1,0,"Yes","Month-to-month","No","No","DSL","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","Mailed Check",65.50686,232.624,6298.280809,3,3,3,3,2,2,4,3
"1784",1703,"Urban",3,30,17259.33,"Widowed","Male","No",11.84765,11,0,0,"No","Month-to-month","No","No","None","Yes","No","No","No","Yes","No","Yes","No","Yes","Credit Card (automatic)",46.15653,117.4858,4263.488866,4,4,5,5,2,5,3,4
"1785",748,"Suburban",5,69,46923.98,"Divorced","Female","No",10.66439,15,3,1,"No","One year","Yes","No","Fiber Optic","Yes","Yes","No","No","No","No","No","Yes","No","Credit Card (automatic)",70.26887,179.9476,6076.522348,3,3,4,2,4,3,3,3
"1786",4420,"Urban",1,83,94513.15,"Widowed","Female","No",8.661484,12,0,2,"No","One year","No","No","DSL","Yes","Yes","No","No","No","No","No","Yes","Yes","Bank Transfer(automatic)",50.55291,159.9476,4705.493469,4,4,3,3,4,4,3,5
"1787",15515,"Suburban",0,46,10040.11,"Widowed","Female","No",11.87571,8,1,1,"No","Month-to-month","No","No","Fiber Optic","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","Mailed Check",54.28874,204.9634,4903.899257,5,5,5,4,3,5,5,2
"1788",162,"Rural",0,89,28248.49,"Married","Male","No",12.71852,7,1,1,"No","Month-to-month","Yes","No","None","Yes","Yes","No","No","Yes","No","No","No","Yes","Credit Card (automatic)",71.12545,125.0073,5934.963982,3,3,5,4,5,3,2,4
"1789",454,"Rural",4,74,13596.02,"Married","Female","No",15.30646,10,1,0,"No","Two Year","Yes","No","DSL","Yes","Yes","No","No","Yes","Yes","No","Yes","No","Bank Transfer(automatic)",48.85809,184.9797,4777.954889,2,1,3,3,6,2,2,3
"1790",432,"Suburban",1,82,16776.51,"Never Married","Male","No",10.40646,12,0,0,"No","Month-to-month","No","Yes","None","Yes","No","No","No","No","Yes","Yes","Yes","Yes","Electronic Check",70.86194,187.6422,6236.37892,4,4,4,2,4,3,2,5
"1791",25052,"Suburban",0,43,25113.66,"Widowed","Female","No",13.76494,13,0,0,"No","Month-to-month","No","Yes","DSL","Yes","No","No","Yes","Yes","No","No","No","Yes","Bank Transfer(automatic)",67.11209,127.4738,6110.183,5,5,4,2,5,4,4,3
"1792",1353,"Rural",1,68,92083.74,"Married","Female","No",9.295219,10,0,0,"No","Month-to-month","No","Yes","Fiber Optic","Yes","No","No","Yes","No","No","No","Yes","No","Credit Card (automatic)",62.42321,169.9378,5335.845074,4,4,3,4,3,4,5,2
"1793",999,"Urban",7,27,20750.19,"Divorced","Male","No",8.547312,15,1,1,"No","Month-to-month","Yes","No","Fiber Optic","Yes","No","No","No","No","Yes","Yes","Yes","Yes","Electronic Check",46.23456,220.1185,4583.497674,5,4,4,3,3,2,3,4
"1794",8701,"Rural",1,51,59570.42,"Married","Female","No",10.09755,10,0,0,"No","Two Year","No","No","Fiber Optic","Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","Bank Transfer(automatic)",64.1745,275.1336,5989.772755,3,4,4,1,6,3,2,3
"1795",439,"Urban",1,63,77486.12,"Widowed","Male","No",11.76289,16,0,0,"No","Month-to-month","Yes","No","None","Yes","No","No","No","Yes","No","No","Yes","Yes","Credit Card (automatic)",65.31625,127.4887,5662.729675,4,5,5,4,3,4,3,5
"1796",24,"Suburban",0,76,45316.27,"Never Married","Male","No",11.80588,16,0,0,"No","One year","No","No","DSL","Yes","Yes","Yes","Yes","No","No","No","Yes","No","Electronic Check",68.49174,184.961,6419.007711,3,4,4,3,4,4,4,3
"1797",7714,"Urban",3,55,11628.95,"Separated","Female","No",9.225774,14,2,0,"No","Month-to-month","Yes","No","DSL","Yes","Yes","No","No","No","No","Yes","No","Yes","Mailed Check",57.07243,149.9447,5429.192903,2,3,3,4,3,3,3,3
"1798",14693,"Suburban",1,78,160216.1,"Married","Female","No",9.550874,15,1,0,"No","Month-to-month","Yes","No","Fiber Optic","Yes","No","Yes","No","No","Yes","No","Yes","No","Bank Transfer(automatic)",61.97321,162.4689,5251.722647,3,4,3,5,2,5,4,5
"1799",465,"Urban",2,50,7977.67,"Married","Male","No",12.63277,10,3,1,"No","Month-to-month","No","No","None","Yes","Yes","No","No","No","Yes","No","Yes","No","Mailed Check",49.45192,159.9805,4427.375175,3,4,4,5,3,4,3,4
"1800",14645,"Suburban",0,67,27422.23,"Divorced","Male","No",10.46708,9,1,0,"No","Month-to-month","Yes","No","Fiber Optic","No","Yes","Yes","No","No","No","No","No","No","Electronic Check",38.14529,147.4783,3294.82859,4,3,3,2,3,4,4,4
"1801",0,"Rural",10,26,11659,"Divorced","Female","No",11.6119,11,3,0,"Yes","Month-to-month","No","No","DSL","Yes","No","No","No","No","Yes","No","No","No","Bank Transfer(automatic)",56.56173,104.9643,5434.480078,3,3,3,3,4,2,3,2
"1802",5582,"Urban",3,29,95064.28,"Married","Male","Yes",9.867609,16,1,1,"No","Month-to-month","Yes","No","DSL","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Bank Transfer(automatic)",70.49752,257.6375,7096.494932,3,3,4,3,4,3,4,4
"1803",22795,"Suburban",4,75,39403.71,"Separated","Male","No",8.594974,9,1,0,"No","Two Year","Yes","Yes","Fiber Optic","Yes","Yes","Yes","No","Yes","Yes","No","Yes","No","Bank Transfer(automatic)",67.57013,207.4974,6051.894924,5,6,4,1,4,4,2,3
"1804",186,"Suburban",0,38,21939.65,"Separated","Female","No",12.72643,8,2,0,"No","Month-to-month","Yes","No","None","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Credit Card (automatic)",66.42219,242.6435,6104.958036,4,3,2,3,2,3,3,4
"1805",17218,"Urban",3,66,19200.57,"Married","Female","No",8.027062,7,2,1,"No","Month-to-month","No","No","DSL","Yes","Yes","No","No","No","No","Yes","No","No","Electronic Check",56.50636,149.9447,5346.745829,5,4,4,4,3,6,6,5
"1806",2074,"Suburban",1,56,71507.95,"Widowed","Female","No",9.477588,20,3,1,"No","One year","No","No","Fiber Optic","Yes","No","No","Yes","No","Yes","Yes","No","Yes","Mailed Check",62.84987,172.4441,5450.604196,2,3,2,4,2,6,4,4
"1807",190,"Urban",0,19,27756.42,"Divorced","Female","No",9.965984,15,1,0,"No","Month-to-month","Yes","No","Fiber Optic","Yes","No","No","No","No","Yes","No","No","No","Electronic Check",70.00904,124.9643,5837.932606,4,4,5,5,4,5,4,5
"1808",10045,"Urban",1,27,66840.39,"Separated","Male","No",11.76937,11,0,0,"No","Two Year","No","No","DSL","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Electronic Check",62.23643,187.4811,6183.945709,4,5,4,2,4,4,3,3
"1809",1301,"Suburban",1,30,36496,"Divorced","Female","No",12.59274,14,0,0,"No","Month-to-month","No","Yes","Fiber Optic","Yes","No","No","No","No","No","No","No","Yes","Credit Card (automatic)",67.34697,112.4551,5610.20542,5,4,4,5,4,4,4,3
"1810",1524,"Rural",3,19,86234.35,"Never Married","Female","No",9.911478,11,1,1,"No","One year","No","No","Fiber Optic","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Bank Transfer(automatic)",68.1959,207.4974,6173.702221,2,3,3,3,3,3,3,4
"1811",1209,"Suburban",8,29,20516.44,"Widowed","Male","No",11.78286,15,0,0,"No","Two Year","Yes","No","DSL","Yes","Yes","No","No","No","No","No","Yes","Yes","Credit Card (automatic)",67.82028,159.9476,6595.169591,5,4,4,1,5,4,3,5
"1812",539,"Urban",3,87,62916.19,"Widowed","Female","No",12.29903,15,3,1,"No","One year","No","No","DSL","Yes","No","Yes","No","Yes","Yes","Yes","No","Yes","Mailed Check",71.86794,144.9889,6629.310323,4,4,4,3,5,3,3,4
"1813",7611,"Suburban",5,75,9875.52,"Married","Male","No",11.23249,14,2,1,"No","Two Year","No","No","Fiber Optic","Yes","No","No","No","No","No","Yes","Yes","Yes","Credit Card (automatic)",62.39405,207.6094,5684.304563,3,1,3,5,3,2,3,3
"1814",34744,"Rural",1,60,25331.57,"Married","Female","No",11.40933,14,0,0,"No","Two Year","No","No","Fiber Optic","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Mailed Check",69.93494,245.132,6354.692181,4,3,3,3,3,4,4,2
"1815",843,"Rural",0,43,22246.04,"Divorced","Nonbinary","No",7.605829,14,1,0,"No","One year","Yes","No","None","No","Yes","No","Yes","No","Yes","Yes","No","No","Mailed Check",60.23312,172.4733,5280.921374,1,2,2,3,2,2,4,2
"1816",15033,"Rural",2,46,42275.48,"Separated","Male","No",9.203141,20,0,0,"No","Month-to-month","Yes","No","Fiber Optic","Yes","Yes","No","No","No","No","No","Yes","No","Mailed Check",59.26713,179.9476,5240.404418,3,3,3,3,3,3,3,2
"1817",8510,"Suburban",10,83,38830.69,"Never Married","Female","No",8.490236,10,1,0,"No","One year","Yes","Yes","Fiber Optic","Yes","No","Yes","No","No","No","Yes","Yes","No","Electronic Check",37.52707,210.127,3802.601867,4,3,3,2,4,4,3,3
"1818",39,"Urban",0,20,97729.46,"Married","Female","No",14.77266,9,2,0,"No","Month-to-month","No","No","DSL","Yes","Yes","No","No","Yes","Yes","No","No","Yes","Mailed Check",59.61692,149.9928,5553.7371,4,3,4,2,4,4,5,4
"1819",17768,"Rural",1,89,4492.36,"Married","Male","No",8.853702,15,0,0,"Yes","Month-to-month","Yes","Yes","Fiber Optic","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","Bank Transfer(automatic)",58.11303,232.6415,5253.956688,3,2,2,4,2,4,3,3
"1820",2596,"Urban",1,18,21051.88,"Married","Male","No",8.387156,15,1,0,"No","One year","No","Yes","Fiber Optic","Yes","No","No","No","Yes","Yes","No","No","Yes","Electronic Check",65.81421,137.4872,5695.712663,3,4,4,2,4,5,4,4
"1821",2952,"Suburban",3,18,72397.73,"Widowed","Female","No",12.39937,8,3,0,"No","Month-to-month","No","Yes","DSL","Yes","No","No","Yes","No","No","No","No","No","Mailed Check",66.80646,114.9509,6174.314028,3,4,3,2,4,3,2,1
"1822",41480,"Suburban",0,30,81148.39,"Never Married","Male","No",5.163759,10,1,1,"No","Month-to-month","Yes","No","None","Yes","No","No","Yes","No","No","No","Yes","No","Credit Card (automatic)",46.04792,137.4616,4170.178568,4,6,5,3,4,4,3,3
"1823",13133,"Suburban",3,42,83543.98,"Divorced","Male","No",13.06108,12,2,1,"No","One year","No","No","DSL","Yes","No","No","No","Yes","No","Yes","No","No","Credit Card (automatic)",69.97252,129.9621,6589.069717,4,5,2,2,6,3,3,3
"1824",2912,"Suburban",3,81,19645.07,"Divorced","Male","No",10.94239,12,2,0,"No","Two Year","Yes","No","None","Yes","No","No","No","No","No","Yes","No","Yes","Electronic Check",69.62503,104.9629,5934.090437,3,4,3,3,6,3,3,4
"1825",6570,"Urban",1,74,125568.9,"Widowed","Female","No",14.07128,8,0,0,"No","One year","Yes","No","None","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Credit Card (automatic)",50.8968,202.6829,4740.002962,2,3,2,3,4,2,3,2
"1826",13788,"Rural",1,85,23206.42,"Separated","Male","No",9.224662,13,1,1,"No","Two Year","Yes","Yes","DSL","Yes","No","Yes","No","Yes","No","No","Yes","No","Mailed Check",55.70433,142.4827,5291.716803,3,4,3,4,4,5,3,4
"1827",290,"Rural",4,56,11345.68,"Married","Male","No",9.360835,13,5,0,"No","Month-to-month","No","No","DSL","Yes","Yes","No","No","No","Yes","Yes","No","Yes","Electronic Check",66.27924,162.4538,6262.462856,6,6,5,4,3,5,3,5
"1828",11466,"Rural",1,77,41646.4,"Separated","Male","No",5.185535,9,2,0,"No","One year","Yes","No","DSL","No","Yes","Yes","Yes","No","No","No","No","Yes","Credit Card (automatic)",71.07066,149.9741,6498.14477,3,3,3,3,6,4,2,3
"1829",1193,"Urban",4,54,34134.21,"Separated","Male","No",8.947114,7,1,0,"No","Two Year","Yes","Yes","Fiber Optic","Yes","Yes","No","Yes","Yes","No","No","Yes","No","Electronic Check",60.43193,214.9663,5550.321643,3,4,3,3,4,3,4,3
